 ,Area,Mean,Min,Max,X,Y
116,0,2712,2712,2712,1628,1300
117,0,2693,2693,2693,697,513
118,0,2625,2625,2625,1040,1012
119,0,2621,2621,2621,1770,1355
120,0,2616,2616,2616,1683,751
121,0,2616,2616,2616,496,585
122,0,2591,2591,2591,763,528
123,0,2561,2561,2561,1620,933
124,0,2526,2526,2526,1052,948
125,0,2494,2494,2494,1085,277
126,0,2492,2492,2492,1203,581
127,0,2486,2486,2486,1289,646
128,0,2478,2478,2478,1268,503
129,0,2448,2448,2448,679,656
130,0,2441,2441,2441,1259,256
131,0,2418,2418,2418,1316,808
132,0,2388,2388,2388,1528,736
133,0,2384,2384,2384,1642,554
134,0,2381,2381,2381,707,579
135,0,2373,2373,2373,1051,350
136,0,2364,2364,2364,1533,563
137,0,2324,2324,2324,1174,597
138,0,2311,2311,2311,608,536
139,0,2279,2279,2279,1131,516
140,0,2272,2272,2272,2048,1632
141,0,2260,2260,2260,596,660
142,0,2255,2255,2255,590,514
143,0,2232,2232,2232,1118,179
144,0,2206,2206,2206,1193,181
145,0,2200,2200,2200,785,423
146,0,2134,2134,2134,1613,473
147,0,2112,2112,2112,987,98
148,0,2104,2104,2104,1271,237
149,0,2101,2101,2101,1364,354
150,0,2087,2087,2087,902,300
151,0,2085,2085,2085,1003,58
152,0,2023,2023,2023,1060,27
153,0,1997,1997,1997,1367,110
154,0,1899,1899,1899,1489,124
155,0,615,615,615,2051,189
156,0,581,581,581,2051,13
