 ,Area,Mean,Min,Max,X,Y
176,0,4304,4304,4304,1065,1689
177,0,4301,4301,4301,1331,257
178,0,4299,4299,4299,532,996
179,0,4292,4292,4292,1672,1055
180,0,4290,4290,4290,340,1916
181,0,4286,4286,4286,675,196
182,0,4285,4285,4285,1405,1109
183,0,4267,4267,4267,1213,568
184,0,4265,4265,4265,1363,268
185,0,4263,4263,4263,1670,1034
186,0,4259,4259,4259,830,570
187,0,4258,4258,4258,1302,25
188,0,4256,4256,4256,1300,741
189,0,4254,4254,4254,552,773
190,0,4249,4249,4249,1522,1229
191,0,4247,4247,4247,666,346
192,0,4243,4243,4243,1414,1194
193,0,4241,4241,4241,1275,593
194,0,4234,4234,4234,1545,1148
195,0,4232,4232,4232,1350,161
196,0,4231,4231,4231,1351,1180
197,0,4231,4231,4231,1394,1138
198,0,4231,4231,4231,1152,347
199,0,4229,4229,4229,1429,1132
200,0,4223,4223,4223,1140,377
201,0,4218,4218,4218,577,414
202,0,4218,4218,4218,1298,401
203,0,4218,4218,4218,1285,320
204,0,4218,4218,4218,1250,167
205,0,4218,4218,4218,1373,95
206,0,4216,4216,4216,1204,494
207,0,4211,4211,4211,1170,399
208,0,4211,4211,4211,1162,33
209,0,4203,4203,4203,1202,1408
210,0,4198,4198,4198,1646,1534
211,0,4196,4196,4196,1406,1195
212,0,4189,4189,4189,1117,624
213,0,4185,4185,4185,716,1252
214,0,4182,4182,4182,1309,944
215,0,4180,4180,4180,1949,1777
216,0,4171,4171,4171,711,1095
217,0,4166,4166,4166,1256,533
218,0,4162,4162,4162,1404,1083
219,0,4151,4151,4151,789,390
220,0,4149,4149,4149,1158,847
221,0,4148,4148,4148,1394,53
222,0,4146,4146,4146,1270,279
223,0,4139,4139,4139,282,2051
224,0,4129,4129,4129,1224,309
225,0,4128,4128,4128,1723,1211
226,0,4126,4126,4126,747,429
227,0,4124,4124,4124,1174,375
228,0,4119,4119,4119,1665,1161
229,0,4108,4108,4108,586,402
230,0,4108,4108,4108,1247,246
231,0,4106,4106,4106,912,839
232,0,4102,4102,4102,1110,1000
233,0,4101,4101,4101,482,422
