 ,Area,Mean,Min,Max,X,Y,Slice
154,0,5242,5242,5242,516,389,2
155,0,5231,5231,5231,1846,291,2
156,0,5214,5214,5214,1829,183,2
157,0,5206,5206,5206,403,1242,2
158,0,5200,5200,5200,1851,422,2
159,0,5167,5167,5167,1383,500,2
160,0,5167,5167,5167,1317,484,2
161,0,5164,5164,5164,1567,80,2
162,0,5162,5162,5162,1548,342,2
163,0,5159,5159,5159,1614,110,2
164,0,5157,5157,5157,1564,69,2
165,0,5141,5141,5141,1755,251,2
166,0,5137,5137,5137,632,528,2
167,0,5132,5132,5132,614,736,2
168,0,5123,5123,5123,1537,321,2
169,0,5120,5120,5120,180,920,2
170,0,5112,5112,5112,1636,158,2
171,0,5100,5100,5100,463,387,2
172,0,5088,5088,5088,1635,152,2
173,0,5082,5082,5082,1655,536,2
174,0,5075,5075,5075,1519,176,2
175,0,5052,5052,5052,161,1095,2
176,0,5040,5040,5040,422,798,2
177,0,5018,5018,5018,286,49,2
178,0,5014,5014,5014,1565,88,2
179,0,5005,5005,5005,1601,168,2
180,0,5000,5000,5000,1685,380,2
181,0,4994,4994,4994,1671,572,2
182,0,4990,4990,4990,1776,549,2
183,0,4975,4975,4975,1569,82,2
184,0,4966,4966,4966,191,677,2
185,0,4964,4964,4964,813,451,2
186,0,4957,4957,4957,840,1238,2
187,0,4952,4952,4952,392,714,2
188,0,4947,4947,4947,1773,109,2
189,0,4931,4931,4931,462,612,2
190,0,4928,4928,4928,1674,530,2
191,0,4927,4927,4927,796,1298,2
192,0,4894,4894,4894,730,1274,2
193,0,4886,4886,4886,850,1229,2
194,0,4879,4879,4879,1649,878,2
195,0,4863,4863,4863,458,485,2
196,0,4850,4850,4850,1257,194,2
197,0,4847,4847,4847,149,710,2
198,0,4836,4836,4836,1668,560,2
199,0,4818,4818,4818,447,525,2
200,0,4792,4792,4792,189,498,2
201,0,4776,4776,4776,626,852,2
202,0,4775,4775,4775,1778,530,2
203,0,4772,4772,4772,1045,899,2
204,0,4769,4769,4769,1097,1064,2
205,0,4763,4763,4763,1539,854,2
206,0,4745,4745,4745,855,1221,2
207,0,4739,4739,4739,1831,278,2
208,0,4735,4735,4735,1615,136,2
209,0,4733,4733,4733,794,282,2
210,0,4729,4729,4729,1813,310,2
211,0,4727,4727,4727,1662,555,2
212,0,4697,4697,4697,492,918,2
213,0,4694,4694,4694,1663,359,2
214,0,4688,4688,4688,1316,490,2
215,0,4685,4685,4685,442,30,2
216,0,4670,4670,4670,573,896,2
217,0,4649,4649,4649,432,712,2
218,0,4647,4647,4647,1344,394,2
219,0,4640,4640,4640,386,90,2
220,0,4630,4630,4630,507,442,2
221,0,4623,4623,4623,1480,925,2
222,0,4621,4621,4621,1556,335,2
223,0,4616,4616,4616,1053,448,2
224,0,4613,4613,4613,668,1219,2
225,0,4601,4601,4601,1308,277,2
226,0,4599,4599,4599,411,538,2
227,0,4592,4592,4592,452,629,2
228,0,4578,4578,4578,827,1242,2
229,0,4573,4573,4573,361,1143,2
230,0,4565,4565,4565,136,1054,2
231,0,4536,4536,4536,1778,139,2
232,0,4519,4519,4519,856,770,2
233,0,4518,4518,4518,579,411,2
234,0,4493,4493,4493,263,755,2
235,0,4484,4484,4484,672,69,2
236,0,4476,4476,4476,1720,548,2
237,0,4455,4455,4455,1496,755,2
238,0,4445,4445,4445,1575,69,2
239,0,4443,4443,4443,1351,185,2
240,0,4442,4442,4442,1563,340,2
241,0,4431,4431,4431,1761,290,2
242,0,4418,4418,4418,1399,850,2
243,0,4400,4400,4400,1209,304,2
244,0,4399,4399,4399,1818,784,2
245,0,4395,4395,4395,520,1192,2
246,0,4386,4386,4386,1393,545,2
247,0,4384,4384,4384,1300,440,2
248,0,4380,4380,4380,1166,630,2
249,0,4373,4373,4373,1781,214,2
250,0,4366,4366,4366,1850,696,2
251,0,4364,4364,4364,1429,936,2
252,0,4363,4363,4363,858,1214,2
253,0,4362,4362,4362,537,471,2
254,0,4349,4349,4349,779,559,2
255,0,4340,4340,4340,1661,177,2
256,0,4337,4337,4337,931,1020,2
257,0,4331,4331,4331,1296,427,2
258,0,4326,4326,4326,1619,130,2
259,0,4310,4310,4310,1746,487,2
260,0,4309,4309,4309,776,631,2
261,0,4307,4307,4307,808,1239,2
262,0,4307,4307,4307,1641,1232,2
263,0,4307,4307,4307,1621,110,2
264,0,4299,4299,4299,619,763,2
265,0,4293,4293,4293,524,930,2
266,0,4288,4288,4288,792,1129,2
267,0,4285,4285,4285,1430,889,2
268,0,4283,4283,4283,318,340,2
269,0,4281,4281,4281,1503,906,2
270,0,4277,4277,4277,1459,831,2
271,0,4272,4272,4272,1637,283,2
272,0,4267,4267,4267,319,529,2
273,0,4266,4266,4266,1561,337,2
274,0,4263,4263,4263,1526,20,2
275,0,4259,4259,4259,1300,483,2
276,0,4255,4255,4255,376,79,2
277,0,4252,4252,4252,645,1232,2
278,0,4247,4247,4247,1623,432,2
279,0,4239,4239,4239,216,1051,2
280,0,4229,4229,4229,210,203,2
281,0,4226,4226,4226,380,1146,2
282,0,4212,4212,4212,443,751,2
283,0,4206,4206,4206,1289,623,2
284,0,4197,4197,4197,1648,499,2
285,0,4182,4182,4182,68,551,2
286,0,4179,4179,4179,1047,1206,2
287,0,4178,4178,4178,656,1089,2
288,0,4172,4172,4172,1191,741,2
289,0,4166,4166,4166,1594,774,2
290,0,4163,4163,4163,22,636,2
291,0,4152,4152,4152,106,203,2
292,0,4146,4146,4146,1748,86,2
293,0,4119,4119,4119,362,332,2
294,0,4112,4112,4112,1156,182,2
295,0,4099,4099,4099,176,775,2
296,0,4092,4092,4092,1816,207,2
297,0,4086,4086,4086,1733,438,2
298,0,4084,4084,4084,1506,412,2
299,0,4082,4082,4082,825,526,2
300,0,4081,4081,4081,963,962,2
301,0,4081,4081,4081,663,808,2
302,0,4081,4081,4081,1596,121,2
303,0,4078,4078,4078,1691,287,2
304,0,4072,4072,4072,522,468,2
305,0,4071,4071,4071,97,1111,2
306,0,4062,4062,4062,327,467,2
307,0,4058,4058,4058,1700,255,2
308,0,4050,4050,4050,518,474,2
309,0,4050,4050,4050,1292,309,2
310,0,4041,4041,4041,769,611,2
311,0,4034,4034,4034,240,659,2
312,0,4031,4031,4031,1501,899,2
313,0,4031,4031,4031,1712,316,2
314,0,4030,4030,4030,1385,581,2
315,0,4029,4029,4029,1674,590,2
316,0,4017,4017,4017,1620,392,2
317,0,3997,3997,3997,123,229,2
318,0,3995,3995,3995,1670,593,2
319,0,3993,3993,3993,262,569,2
320,0,3991,3991,3991,1610,142,2
321,0,3973,3973,3973,1660,1184,2
322,0,3973,3973,3973,166,913,2
323,0,3969,3969,3969,1585,144,2
324,0,3966,3966,3966,1395,527,2
325,0,3964,3964,3964,1570,90,2
326,0,3961,3961,3961,1648,185,2
327,0,3958,3958,3958,828,491,2
328,0,3955,3955,3955,821,465,2
329,0,3937,3937,3937,292,740,2
330,0,3934,3934,3934,310,561,2
331,0,3919,3919,3919,1576,155,2
332,0,3915,3915,3915,299,1132,2
333,0,3906,3906,3906,726,873,2
334,0,3903,3903,3903,1190,307,2
335,0,3895,3895,3895,1292,416,2
336,0,3892,3892,3892,794,901,2
337,0,3882,3882,3882,152,787,2
338,0,3879,3879,3879,1221,406,2
339,0,3875,3875,3875,156,1198,2
340,0,3874,3874,3874,1596,1168,2
341,0,3871,3871,3871,1379,1069,2
342,0,3869,3869,3869,1756,710,2
343,0,3859,3859,3859,1644,1289,2
344,0,3853,3853,3853,365,760,2
345,0,3835,3835,3835,1515,171,2
346,0,3831,3831,3831,1386,441,2
347,0,3814,3814,3814,726,1126,2
348,0,3809,3809,3809,788,691,2
349,0,3807,3807,3807,881,177,2
350,0,3807,3807,3807,1565,75,2
351,0,3801,3801,3801,1317,273,2
352,0,3795,3795,3795,653,847,2
353,0,3792,3792,3792,1622,1151,2
354,0,3773,3773,3773,1655,426,2
355,0,3773,3773,3773,1600,178,2
356,0,3769,3769,3769,464,869,2
357,0,3769,3769,3769,594,161,2
358,0,3768,3768,3768,936,1034,2
359,0,3764,3764,3764,376,728,2
360,0,3763,3763,3763,1802,142,2
361,0,3757,3757,3757,1699,224,2
362,0,3751,3751,3751,1424,947,2
363,0,3749,3749,3749,789,697,2
364,0,3744,3744,3744,1355,1114,2
365,0,3741,3741,3741,1634,171,2
366,0,3734,3734,3734,1811,1030,2
367,0,3732,3732,3732,1367,610,2
368,0,3727,3727,3727,1566,357,2
369,0,3725,3725,3725,1726,390,2
370,0,3717,3717,3717,1328,921,2
371,0,3717,3717,3717,718,19,2
372,0,3714,3714,3714,393,170,2
373,0,3713,3713,3713,1558,79,2
374,0,3711,3711,3711,1249,435,2
375,0,3710,3710,3710,1170,237,2
376,0,3708,3708,3708,259,773,2
377,0,3704,3704,3704,400,238,2
378,0,3703,3703,3703,1359,462,2
379,0,3702,3702,3702,1090,295,2
380,0,3701,3701,3701,1806,110,2
381,0,3694,3694,3694,1338,345,2
382,0,3693,3693,3693,879,915,2
383,0,3693,3693,3693,156,793,2
384,0,3692,3692,3692,1344,321,2
385,0,3677,3677,3677,1090,638,2
386,0,3676,3676,3676,1680,577,2
387,0,3676,3676,3676,1636,168,2
388,0,3673,3673,3673,1561,79,2
389,0,3666,3666,3666,1789,463,2
390,0,3660,3660,3660,1800,193,2
391,0,3658,3658,3658,863,1174,2
392,0,3655,3655,3655,1681,388,2
393,0,3649,3649,3649,465,955,2
394,0,3636,3636,3636,873,578,2
395,0,3633,3633,3633,1662,873,2
396,0,3633,3633,3633,1705,402,2
397,0,3631,3631,3631,1615,924,2
398,0,3627,3627,3627,426,399,2
399,0,3627,3627,3627,1572,76,2
400,0,3626,3626,3626,1291,318,2
401,0,3624,3624,3624,392,1089,2
402,0,3623,3623,3623,488,837,2
403,0,3621,3621,3621,609,649,2
404,0,3619,3619,3619,1351,442,2
405,0,3611,3611,3611,686,1038,2
406,0,3611,3611,3611,121,708,2
407,0,3608,3608,3608,988,271,2
408,0,3605,3605,3605,1556,62,2
409,0,3603,3603,3603,1436,330,2
410,0,3602,3602,3602,508,1299,2
411,0,3600,3600,3600,495,1159,2
412,0,3598,3598,3598,1041,224,2
413,0,3589,3589,3589,394,776,2
414,0,3582,3582,3582,1394,101,2
415,0,3573,3573,3573,1335,490,2
416,0,3565,3565,3565,1146,213,2
417,0,3561,3561,3561,1611,501,2
418,0,3557,3557,3557,1512,417,2
419,0,3554,3554,3554,150,163,2
420,0,3542,3542,3542,622,859,2
421,0,3542,3542,3542,294,791,2
422,0,3540,3540,3540,447,955,2
423,0,3536,3536,3536,1355,726,2
424,0,3534,3534,3534,1815,197,2
425,0,3531,3531,3531,1291,960,2
426,0,3527,3527,3527,1682,572,2
427,0,3524,3524,3524,1630,522,2
428,0,3523,3523,3523,254,867,2
429,0,3514,3514,3514,1341,752,2
430,0,3512,3512,3512,1477,805,2
431,0,3510,3510,3510,1287,413,2
432,0,3508,3508,3508,1645,75,2
433,0,3505,3505,3505,1426,507,2
434,0,3497,3497,3497,240,472,2
435,0,3497,3497,3497,278,140,2
436,0,3495,3495,3495,1669,1213,2
437,0,3488,3488,3488,826,1077,2
438,0,3488,3488,3488,767,685,2
439,0,3486,3486,3486,1271,544,2
440,0,3484,3484,3484,1482,757,2
441,0,3483,3483,3483,1693,635,2
442,0,3482,3482,3482,1032,860,2
443,0,3481,3481,3481,1230,511,2
444,0,3477,3477,3477,1214,1189,2
445,0,3476,3476,3476,268,269,2
446,0,3474,3474,3474,1720,136,2
447,0,3473,3473,3473,157,709,2
448,0,3463,3463,3463,1244,283,2
449,0,3453,3453,3453,1378,1133,2
450,0,3453,3453,3453,1645,535,2
451,0,3451,3451,3451,1698,626,2
452,0,3447,3447,3447,1336,165,2
453,0,3446,3446,3446,1044,145,2
454,0,3437,3437,3437,1272,549,2
455,0,3436,3436,3436,627,735,2
456,0,3435,3435,3435,578,834,2
457,0,3428,3428,3428,1778,288,2
458,0,3425,3425,3425,1714,134,2
459,0,3420,3420,3420,649,962,2
460,0,3420,3420,3420,1672,305,2
461,0,3418,3418,3418,1750,184,2
462,0,3415,3415,3415,752,1053,2
463,0,3414,3414,3414,1814,639,2
464,0,3413,3413,3413,112,780,2
465,0,3412,3412,3412,125,713,2
466,0,3411,3411,3411,784,558,2
467,0,3411,3411,3411,430,317,2
468,0,3406,3406,3406,1813,698,2
469,0,3406,3406,3406,1193,289,2
470,0,3398,3398,3398,119,826,2
471,0,3393,3393,3393,121,245,2
472,0,3387,3387,3387,1052,1224,2
473,0,3387,3387,3387,710,1038,2
474,0,3387,3387,3387,1643,497,2
475,0,3381,3381,3381,1514,304,2
476,0,3380,3380,3380,1667,298,2
477,0,3379,3379,3379,173,1258,2
478,0,3377,3377,3377,387,1092,2
479,0,3370,3370,3370,1311,1155,2
480,0,3370,3370,3370,235,1102,2
481,0,3365,3365,3365,1753,179,2
482,0,3362,3362,3362,700,777,2
483,0,3359,3359,3359,1326,525,2
484,0,3359,3359,3359,1318,266,2
485,0,3355,3355,3355,42,601,2
486,0,3355,3355,3355,1754,155,2
487,0,3354,3354,3354,1612,147,2
488,0,3352,3352,3352,1402,791,2
489,0,3351,3351,3351,480,1258,2
490,0,3348,3348,3348,1083,718,2
491,0,3344,3344,3344,634,29,2
492,0,3342,3342,3342,1109,328,2
493,0,3341,3341,3341,1311,1109,2
494,0,3338,3338,3338,645,739,2
495,0,3337,3337,3337,662,899,2
496,0,3336,3336,3336,1221,276,2
497,0,3335,3335,3335,1550,218,2
498,0,3334,3334,3334,1617,388,2
499,0,3331,3331,3331,333,1088,2
500,0,3324,3324,3324,1023,508,2
501,0,3323,3323,3323,522,564,2
502,0,3314,3314,3314,670,757,2
503,0,3310,3310,3310,1091,681,2
504,0,3303,3303,3303,1167,221,2
505,0,3300,3300,3300,10,837,2
506,0,3298,3298,3298,376,720,2
507,0,3295,3295,3295,482,471,2
508,0,3294,3294,3294,1397,632,2
509,0,3294,3294,3294,1649,384,2
510,0,3289,3289,3289,825,1165,2
511,0,3287,3287,3287,1148,417,2
512,0,3285,3285,3285,1469,1209,2
513,0,3281,3281,3281,205,731,2
514,0,3281,3281,3281,783,565,2
515,0,3281,3281,3281,1658,408,2
516,0,3280,3280,3280,1376,1262,2
517,0,3279,3279,3279,827,667,2
518,0,3265,3265,3265,369,1157,2
519,0,3264,3264,3264,580,568,2
520,0,3263,3263,3263,404,661,2
521,0,3263,3263,3263,1278,345,2
522,0,3260,3260,3260,680,619,2
523,0,3253,3253,3253,1782,225,2
524,0,3251,3251,3251,1767,747,2
525,0,3247,3247,3247,1667,543,2
526,0,3243,3243,3243,1537,207,2
527,0,3242,3242,3242,469,554,2
528,0,3239,3239,3239,1672,374,2
529,0,3239,3239,3239,1209,333,2
530,0,3238,3238,3238,418,158,2
531,0,3237,3237,3237,1804,155,2
532,0,3236,3236,3236,1176,728,2
533,0,3234,3234,3234,1668,406,2
534,0,3232,3232,3232,1309,1113,2
535,0,3232,3232,3232,1163,363,2
536,0,3231,3231,3231,154,1150,2
537,0,3229,3229,3229,1161,447,2
538,0,3227,3227,3227,1512,1192,2
539,0,3225,3225,3225,1645,86,2
540,0,3224,3224,3224,453,565,2
541,0,3223,3223,3223,71,755,2
542,0,3222,3222,3222,395,480,2
543,0,3216,3216,3216,482,976,2
544,0,3216,3216,3216,1406,450,2
545,0,3203,3203,3203,1612,927,2
546,0,3202,3202,3202,1300,412,2
547,0,3202,3202,3202,1767,228,2
548,0,3201,3201,3201,509,1251,2
549,0,3200,3200,3200,1548,484,2
550,0,3199,3199,3199,69,629,2
551,0,3197,3197,3197,1204,1203,2
552,0,3195,3195,3195,1770,202,2
553,0,3194,3194,3194,1147,901,2
554,0,3193,3193,3193,696,474,2
555,0,3191,3191,3191,807,1166,2
556,0,3190,3190,3190,693,206,2
557,0,3189,3189,3189,1195,302,2
558,0,3181,3181,3181,206,880,2
559,0,3181,3181,3181,847,427,2
560,0,3180,3180,3180,837,1169,2
561,0,3180,3180,3180,438,1144,2
562,0,3179,3179,3179,1602,458,2
563,0,3178,3178,3178,1677,551,2
564,0,3176,3176,3176,1501,429,2
565,0,3175,3175,3175,1466,748,2
566,0,3174,3174,3174,716,680,2
567,0,3169,3169,3169,785,851,2
568,0,3166,3166,3166,1475,1207,2
569,0,3166,3166,3166,747,820,2
570,0,3165,3165,3165,513,949,2
571,0,3160,3160,3160,496,787,2
572,0,3158,3158,3158,1655,417,2
573,0,3157,3157,3157,1436,683,2
574,0,3156,3156,3156,147,805,2
575,0,3156,3156,3156,1305,750,2
576,0,3152,3152,3152,1794,1151,2
577,0,3150,3150,3150,679,690,2
578,0,3149,3149,3149,1825,452,2
579,0,3147,3147,3147,150,864,2
580,0,3143,3143,3143,1792,579,2
581,0,3143,3143,3143,1557,295,2
582,0,3142,3142,3142,1218,669,2
583,0,3138,3138,3138,1650,451,2
584,0,3136,3136,3136,1503,282,2
585,0,3132,3132,3132,1814,781,2
586,0,3131,3131,3131,795,490,2
587,0,3131,3131,3131,1601,255,2
588,0,3129,3129,3129,528,291,2
589,0,3121,3121,3121,515,1094,2
590,0,3120,3120,3120,1309,643,2
591,0,3118,3118,3118,1040,475,2
592,0,3117,3117,3117,1390,306,2
593,0,3114,3114,3114,1542,205,2
594,0,3112,3112,3112,1592,259,2
595,0,3109,3109,3109,1369,110,2
596,0,3108,3108,3108,1568,206,2
597,0,3107,3107,3107,1749,501,2
598,0,3106,3106,3106,557,1099,2
599,0,3105,3105,3105,235,709,2
600,0,3104,3104,3104,520,1061,2
601,0,3101,3101,3101,149,86,2
602,0,3100,3100,3100,734,851,2
603,0,3100,3100,3100,933,778,2
604,0,3100,3100,3100,1042,289,2
605,0,3099,3099,3099,332,777,2
606,0,3098,3098,3098,741,229,2
607,0,3095,3095,3095,752,704,2
608,0,3094,3094,3094,755,696,2
609,0,3094,3094,3094,1635,666,2
610,0,3087,3087,3087,681,951,2
611,0,3086,3086,3086,407,865,2
612,0,3086,3086,3086,1325,314,2
613,0,3082,3082,3082,608,876,2
614,0,3081,3081,3081,1744,314,2
615,0,3080,3080,3080,1299,1023,2
616,0,3080,3080,3080,763,822,2
617,0,3078,3078,3078,642,512,2
618,0,3069,3069,3069,857,557,2
619,0,3063,3063,3063,706,821,2
620,0,3059,3059,3059,1621,474,2
621,0,3057,3057,3057,1174,742,2
622,0,3049,3049,3049,1241,421,2
623,0,3048,3048,3048,1510,1085,2
624,0,3046,3046,3046,1781,203,2
625,0,3046,3046,3046,369,60,2
626,0,3044,3044,3044,435,179,2
627,0,3043,3043,3043,1474,473,2
628,0,3039,3039,3039,1203,472,2
629,0,3038,3038,3038,1351,161,2
630,0,3035,3035,3035,870,334,2
631,0,3034,3034,3034,529,1199,2
632,0,3032,3032,3032,1690,536,2
633,0,3030,3030,3030,1785,693,2
634,0,3028,3028,3028,1696,134,2
635,0,3022,3022,3022,1205,223,2
636,0,3020,3020,3020,174,1096,2
637,0,3020,3020,3020,1705,540,2
638,0,3019,3019,3019,332,793,2
639,0,3019,3019,3019,1761,719,2
640,0,3019,3019,3019,1365,692,2
641,0,3019,3019,3019,1594,469,2
642,0,3016,3016,3016,1363,731,2
643,0,3015,3015,3015,1251,832,2
644,0,3013,3013,3013,959,902,2
645,0,3013,3013,3013,193,284,2
646,0,3013,3013,3013,1360,165,2
647,0,3012,3012,3012,1792,780,2
648,0,3010,3010,3010,244,310,2
649,0,3009,3009,3009,543,243,2
650,0,3007,3007,3007,1494,609,2
651,0,3004,3004,3004,1426,305,2
652,0,3003,3003,3003,1547,511,2
653,0,3003,3003,3003,1554,510,2
654,0,3001,3001,3001,812,716,2
655,0,2999,2999,2999,235,450,2
656,0,2994,2994,2994,322,190,2
657,0,2991,2991,2991,782,1201,2
658,0,2988,2988,2988,441,1163,2
659,0,2988,2988,2988,1583,806,2
660,0,2986,2986,2986,527,827,2
661,0,2986,2986,2986,1432,295,2
662,0,2985,2985,2985,1582,458,2
663,0,2983,2983,2983,225,1082,2
664,0,2983,2983,2983,1313,653,2
665,0,2980,2980,2980,1691,396,2
666,0,2977,2977,2977,769,711,2
667,0,2977,2977,2977,1533,206,2
668,0,2976,2976,2976,285,984,2
669,0,2965,2965,2965,244,878,2
670,0,2964,2964,2964,1398,1185,2
671,0,2962,2962,2962,1293,275,2
672,0,2961,2961,2961,140,147,2
673,0,2951,2951,2951,1679,70,2
674,0,2948,2948,2948,1653,944,2
675,0,2945,2945,2945,1136,451,2
676,0,2942,2942,2942,784,519,2
677,0,2942,2942,2942,1683,316,2
678,0,2941,2941,2941,1682,631,2
679,0,2941,2941,2941,1247,423,2
680,0,2940,2940,2940,258,408,2
681,0,2939,2939,2939,1747,932,2
682,0,2938,2938,2938,735,876,2
683,0,2938,2938,2938,334,332,2
684,0,2937,2937,2937,1533,605,2
685,0,2936,2936,2936,203,208,2
686,0,2935,2935,2935,1461,435,2
687,0,2934,2934,2934,1803,552,2
688,0,2928,2928,2928,1291,407,2
689,0,2928,2928,2928,732,291,2
690,0,2926,2926,2926,1173,1174,2
691,0,2926,2926,2926,1125,216,2
692,0,2922,2922,2922,508,1232,2
693,0,2920,2920,2920,851,883,2
694,0,2919,2919,2919,1692,327,2
695,0,2919,2919,2919,546,1,2
696,0,2918,2918,2918,1776,460,2
697,0,2917,2917,2917,1512,575,2
698,0,2917,2917,2917,584,83,2
699,0,2916,2916,2916,1035,989,2
700,0,2914,2914,2914,1393,1055,2
701,0,2914,2914,2914,498,800,2
702,0,2912,2912,2912,1821,732,2
703,0,2911,2911,2911,1706,159,2
704,0,2910,2910,2910,1080,1286,2
705,0,2909,2909,2909,1632,283,2
706,0,2906,2906,2906,1794,470,2
