 ,Area,Mean,Min,Max,X,Y,Slice
72,0,2707,2707,2707,783,693,1
73,0,2702,2702,2702,772,896,1
74,0,2701,2701,2701,227,289,1
75,0,2699,2699,2699,1379,1069,1
76,0,2696,2696,2696,1670,1068,1
77,0,2696,2696,2696,1609,787,1
78,0,2695,2695,2695,1663,1163,1
79,0,2689,2689,2689,1680,1268,1
80,0,2687,2687,2687,1578,813,1
81,0,2685,2685,2685,1786,901,1
82,0,2678,2678,2678,1147,1165,1
83,0,2678,2678,2678,1743,1117,1
84,0,2677,2677,2677,1608,820,1
85,0,2676,2676,2676,1487,1127,1
86,0,2670,2670,2670,659,940,1
87,0,2670,2670,2670,1370,226,1
88,0,2666,2666,2666,1580,570,1
89,0,2664,2664,2664,781,544,1
90,0,2659,2659,2659,1143,917,1
91,0,2659,2659,2659,1480,608,1
92,0,2657,2657,2657,1806,799,1
93,0,2651,2651,2651,1086,931,1
94,0,2650,2650,2650,808,287,1
95,0,2649,2649,2649,1111,1213,1
96,0,2649,2649,2649,1337,1191,1
97,0,2648,2648,2648,543,1071,1
98,0,2647,2647,2647,1704,899,1
99,0,2642,2642,2642,1449,1224,1
100,0,2641,2641,2641,1056,788,1
101,0,2633,2633,2633,1669,1212,1
102,0,2633,2633,2633,762,1065,1
103,0,2630,2630,2630,1368,1245,1
104,0,2626,2626,2626,795,1298,1
105,0,2625,2625,2625,1733,980,1
106,0,2615,2615,2615,1049,766,1
107,0,2610,2610,2610,1759,1169,1
108,0,2610,2610,2610,1776,1114,1
109,0,2609,2609,2609,1214,920,1
110,0,2607,2607,2607,422,1054,1
111,0,2606,2606,2606,1652,914,1
112,0,2602,2602,2602,1597,1168,1
113,0,2602,2602,2602,742,1117,1
114,0,2601,2601,2601,1705,407,1
115,0,2600,2600,2600,1052,1225,1
116,0,2599,2599,2599,751,1251,1
117,0,2586,2586,2586,1477,1243,1
118,0,2583,2583,2583,1684,1133,1
119,0,2580,2580,2580,1388,327,1
120,0,2577,2577,2577,710,1100,1
121,0,2575,2575,2575,1766,774,1
122,0,2574,2574,2574,1249,168,1
123,0,2573,2573,2573,1322,915,1
124,0,2572,2572,2572,1072,1066,1
125,0,2569,2569,2569,1653,1174,1
126,0,2568,2568,2568,1620,297,1
127,0,2566,2566,2566,1429,936,1
128,0,2564,2564,2564,855,836,1
129,0,2559,2559,2559,1112,749,1
130,0,2555,2555,2555,1380,1265,1
131,0,2546,2546,2546,1683,919,1
132,0,2544,2544,2544,1767,935,1
133,0,2544,2544,2544,857,849,1
134,0,2544,2544,2544,1472,501,1
135,0,2542,2542,2542,1422,1072,1
136,0,2541,2541,2541,692,1123,1
137,0,2539,2539,2539,1328,1185,1
138,0,2539,2539,2539,1751,428,1
139,0,2537,2537,2537,1772,853,1
140,0,2533,2533,2533,1422,1184,1
141,0,2533,2533,2533,1642,1165,1
142,0,2532,2532,2532,673,852,1
143,0,2531,2531,2531,838,436,1
144,0,2530,2530,2530,1693,1075,1
145,0,2530,2530,2530,788,809,1
146,0,2530,2530,2530,1290,545,1
147,0,2522,2522,2522,1099,548,1
148,0,2520,2520,2520,1691,1241,1
149,0,2511,2511,2511,1699,454,1
150,0,2510,2510,2510,1765,542,1
151,0,2508,2508,2508,1366,610,1
152,0,2505,2505,2505,1657,496,1
153,0,2504,2504,2504,1436,1261,1
154,0,2501,2501,2501,1174,742,1
155,0,2501,2501,2501,1736,120,1
156,0,2499,2499,2499,1621,111,1
157,0,2498,2498,2498,1669,1146,1
158,0,2497,2497,2497,1469,915,1
159,0,2491,2491,2491,1376,822,1
160,0,2490,2490,2490,727,891,1
161,0,2488,2488,2488,1361,938,1
162,0,2488,2488,2488,1766,431,1
163,0,2487,2487,2487,1305,762,1
164,0,2487,2487,2487,1209,304,1
165,0,2486,2486,2486,1111,1079,1
166,0,2486,2486,2486,1323,863,1
167,0,2483,2483,2483,701,925,1
168,0,2483,2483,2483,1334,282,1
169,0,2480,2480,2480,1457,903,1
170,0,2478,2478,2478,1664,909,1
171,0,2478,2478,2478,694,717,1
172,0,2476,2476,2476,1661,1075,1
173,0,2476,2476,2476,395,776,1
174,0,2476,2476,2476,1338,662,1
175,0,2474,2474,2474,1480,925,1
176,0,2473,2473,2473,858,577,1
177,0,2472,2472,2472,1748,1097,1
178,0,2468,2468,2468,1379,199,1
179,0,2467,2467,2467,615,736,1
180,0,2466,2466,2466,785,1236,1
181,0,2461,2461,2461,728,1183,1
182,0,2460,2460,2460,1477,805,1
183,0,2457,2457,2457,1483,1143,1
184,0,2456,2456,2456,1734,205,1
185,0,2455,2455,2455,1663,873,1
186,0,2454,2454,2454,1674,570,1
187,0,2452,2452,2452,732,838,1
188,0,2452,2452,2452,768,685,1
189,0,2452,2452,2452,1726,498,1
190,0,2451,2451,2451,789,1146,1
191,0,2451,2451,2451,1139,326,1
192,0,2448,2448,2448,1020,839,1
193,0,2446,2446,2446,1436,683,1
194,0,2441,2441,2441,1148,499,1
195,0,2441,2441,2441,686,444,1
196,0,2437,2437,2437,825,873,1
197,0,2436,2436,2436,1349,745,1
198,0,2432,2432,2432,1082,1221,1
199,0,2432,2432,2432,1141,1188,1
200,0,2431,2431,2431,1805,900,1
201,0,2429,2429,2429,1083,718,1
202,0,2428,2428,2428,1436,645,1
203,0,2427,2427,2427,788,868,1
204,0,2426,2426,2426,726,1194,1
205,0,2425,2425,2425,1501,876,1
206,0,2425,2425,2425,1623,787,1
207,0,2422,2422,2422,470,451,1
208,0,2421,2421,2421,1784,791,1
209,0,2421,2421,2421,1113,485,1
210,0,2421,2421,2421,1613,446,1
211,0,2418,2418,2418,805,925,1
212,0,2414,2414,2414,1152,551,1
213,0,2413,2413,2413,1607,1178,1
214,0,2412,2412,2412,1044,1084,1
215,0,2411,2411,2411,1621,940,1
216,0,2411,2411,2411,1316,819,1
217,0,2410,2410,2410,1637,756,1
218,0,2409,2409,2409,1759,764,1
219,0,2408,2408,2408,1347,255,1
220,0,2407,2407,2407,613,882,1
221,0,2407,2407,2407,1576,847,1
222,0,2406,2406,2406,1167,1147,1
223,0,2404,2404,2404,1432,572,1
224,0,2403,2403,2403,1594,775,1
225,0,2400,2400,2400,1393,1077,1
226,0,2399,2399,2399,1063,1120,1
227,0,2397,2397,2397,1486,1213,1
228,0,2397,2397,2397,1683,572,1
229,0,2395,2395,2395,1705,1273,1
230,0,2394,2394,2394,1047,1206,1
231,0,2394,2394,2394,1107,1055,1
232,0,2394,2394,2394,1327,426,1
233,0,2393,2393,2393,1321,1102,1
234,0,2393,2393,2393,156,793,1
235,0,2393,2393,2393,1666,614,1
236,0,2389,2389,2389,1711,1227,1
237,0,2385,2385,2385,1762,519,1
238,0,2382,2382,2382,1165,1240,1
239,0,2382,2382,2382,1332,1106,1
240,0,2381,2381,2381,1219,1133,1
241,0,2379,2379,2379,1635,1141,1
242,0,2378,2378,2378,1120,522,1
243,0,2377,2377,2377,1416,815,1
244,0,2376,2376,2376,180,797,1
245,0,2376,2376,2376,1609,562,1
246,0,2375,2375,2375,1115,1175,1
247,0,2375,2375,2375,1169,1166,1
248,0,2374,2374,2374,1471,1185,1
249,0,2372,2372,2372,685,744,1
250,0,2368,2368,2368,1224,1164,1
251,0,2366,2366,2366,1215,458,1
252,0,2365,2365,2365,1668,606,1
253,0,2365,2365,2365,1625,566,1
254,0,2363,2363,2363,1781,248,1
255,0,2362,2362,2362,580,547,1
256,0,2361,2361,2361,1434,462,1
257,0,2361,2361,2361,874,175,1
258,0,2359,2359,2359,1425,1239,1
259,0,2358,2358,2358,1402,792,1
260,0,2356,2356,2356,865,1162,1
261,0,2354,2354,2354,1659,1208,1
262,0,2354,2354,2354,1407,711,1
263,0,2352,2352,2352,1078,1179,1
264,0,2351,2351,2351,726,873,1
265,0,2348,2348,2348,1675,257,1
266,0,2347,2347,2347,694,1096,1
267,0,2346,2346,2346,1784,550,1
268,0,2345,2345,2345,1127,201,1
269,0,2344,2344,2344,1221,1180,1
270,0,2344,2344,2344,746,1154,1
271,0,2344,2344,2344,1039,824,1
272,0,2344,2344,2344,1049,278,1
273,0,2343,2343,2343,1564,455,1
274,0,2341,2341,2341,811,1241,1
275,0,2341,2341,2341,1805,828,1
276,0,2341,2341,2341,1682,531,1
277,0,2341,2341,2341,1406,450,1
278,0,2339,2339,2339,1107,1221,1
279,0,2338,2338,2338,662,922,1
280,0,2338,2338,2338,1820,412,1
281,0,2337,2337,2337,931,1020,1
282,0,2337,2337,2337,1723,802,1
283,0,2336,2336,2336,1424,947,1
284,0,2335,2335,2335,1700,1267,1
285,0,2333,2333,2333,794,913,1
286,0,2332,2332,2332,1792,786,1
287,0,2331,2331,2331,936,1034,1
288,0,2331,2331,2331,1596,789,1
289,0,2331,2331,2331,1724,473,1
290,0,2329,2329,2329,963,962,1
291,0,2329,2329,2329,1530,572,1
292,0,2328,2328,2328,1226,560,1
293,0,2327,2327,2327,1099,1117,1
294,0,2327,2327,2327,602,825,1
295,0,2326,2326,2326,1437,943,1
296,0,2326,2326,2326,1329,866,1
297,0,2325,2325,2325,1342,1095,1
298,0,2325,2325,2325,1365,856,1
299,0,2325,2325,2325,1472,601,1
300,0,2325,2325,2325,1740,570,1
301,0,2322,2322,2322,1024,1135,1
302,0,2321,2321,2321,723,1073,1
303,0,2321,2321,2321,872,572,1
304,0,2321,2321,2321,1633,169,1
305,0,2319,2319,2319,1603,519,1
306,0,2318,2318,2318,1618,576,1
307,0,2318,2318,2318,1115,568,1
308,0,2316,2316,2316,1748,1178,1
309,0,2313,2313,2313,1393,1142,1
310,0,2312,2312,2312,1635,834,1
311,0,2312,2312,2312,1161,285,1
312,0,2310,2310,2310,1607,1160,1
313,0,2310,2310,2310,1163,826,1
314,0,2310,2310,2310,800,589,1
315,0,2309,2309,2309,1328,1193,1
316,0,2308,2308,2308,1736,292,1
317,0,2307,2307,2307,1019,1011,1
318,0,2306,2306,2306,1798,887,1
319,0,2305,2305,2305,1119,1072,1
320,0,2304,2304,2304,1713,1273,1
321,0,2304,2304,2304,1680,789,1
322,0,2304,2304,2304,245,238,1
323,0,2302,2302,2302,1317,285,1
324,0,2301,2301,2301,1331,507,1
325,0,2299,2299,2299,719,943,1
