 ,Area,Mean,Min,Max,X,Y,Slice
148,0,2721,2721,2721,506,1232,4
149,0,2721,2721,2721,156,1198,4
150,0,2721,2721,2721,253,1164,4
151,0,2720,2720,2720,1381,837,4
152,0,2718,2718,2718,557,1099,4
153,0,2715,2715,2715,366,1269,4
154,0,2710,2710,2710,497,1263,4
155,0,2699,2699,2699,1109,327,4
156,0,2698,2698,2698,704,1169,4
157,0,2698,2698,2698,185,1118,4
158,0,2698,2698,2698,1369,109,4
159,0,2693,2693,2693,631,130,4
160,0,2689,2689,2689,581,844,4
161,0,2687,2687,2687,1122,1112,4
162,0,2687,2687,2687,1335,814,4
163,0,2687,2687,2687,416,580,4
164,0,2684,2684,2684,628,874,4
165,0,2683,2683,2683,860,1195,4
166,0,2678,2678,2678,443,751,4
167,0,2676,2676,2676,830,1118,4
168,0,2676,2676,2676,1392,743,4
169,0,2675,2675,2675,805,782,4
170,0,2671,2671,2671,442,30,4
171,0,2669,2669,2669,649,771,4
172,0,2669,2669,2669,571,150,4
173,0,2667,2667,2667,398,205,4
174,0,2666,2666,2666,614,736,4
175,0,2662,2662,2662,782,1220,4
176,0,2658,2658,2658,88,1182,4
177,0,2657,2657,2657,1070,614,4
178,0,2656,2656,2656,456,1164,4
179,0,2653,2653,2653,705,609,4
180,0,2653,2653,2653,1212,302,4
181,0,2649,2649,2649,380,1146,4
182,0,2649,2649,2649,786,289,4
183,0,2646,2646,2646,239,472,4
184,0,2645,2645,2645,1313,864,4
185,0,2644,2644,2644,1382,1130,4
186,0,2640,2640,2640,502,880,4
187,0,2638,2638,2638,666,1215,4
188,0,2638,2638,2638,452,564,4
189,0,2634,2634,2634,505,1226,4
190,0,2634,2634,2634,1122,887,4
191,0,2631,2631,2631,386,1198,4
192,0,2629,2629,2629,1766,431,4
193,0,2614,2614,2614,1005,1168,4
194,0,2612,2612,2612,438,707,4
195,0,2612,2612,2612,370,506,4
196,0,2611,2611,2611,1782,865,4
197,0,2604,2604,2604,96,1193,4
198,0,2598,2598,2598,475,626,4
199,0,2597,2597,2597,692,1120,4
200,0,2595,2595,2595,632,528,4
201,0,2593,2593,2593,458,694,4
202,0,2592,2592,2592,814,911,4
203,0,2591,2591,2591,173,761,4
204,0,2591,2591,2591,432,712,4
205,0,2590,2590,2590,1411,1285,4
206,0,2588,2588,2588,1379,1132,4
207,0,2587,2587,2587,520,1061,4
208,0,2581,2581,2581,284,326,4
209,0,2580,2580,2580,172,1060,4
210,0,2580,2580,2580,495,1049,4
211,0,2580,2580,2580,1493,509,4
212,0,2579,2579,2579,1033,889,4
213,0,2579,2579,2579,1190,611,4
214,0,2578,2578,2578,788,1183,4
215,0,2577,2577,2577,537,112,4
216,0,2576,2576,2576,713,1062,4
217,0,2575,2575,2575,1252,832,4
218,0,2571,2571,2571,633,28,4
219,0,2570,2570,2570,1120,1203,4
220,0,2570,2570,2570,825,1165,4
221,0,2567,2567,2567,394,850,4
222,0,2566,2566,2566,141,1050,4
223,0,2566,2566,2566,812,716,4
224,0,2566,2566,2566,245,238,4
225,0,2565,2565,2565,508,863,4
226,0,2559,2559,2559,256,82,4
227,0,2558,2558,2558,1311,1155,4
228,0,2558,2558,2558,345,233,4
229,0,2557,2557,2557,366,1175,4
230,0,2557,2557,2557,1030,871,4
231,0,2556,2556,2556,376,728,4
232,0,2555,2555,2555,423,1180,4
233,0,2554,2554,2554,1146,213,4
234,0,2553,2553,2553,749,1066,4
235,0,2550,2550,2550,465,1199,4
236,0,2548,2548,2548,573,897,4
237,0,2548,2548,2548,492,712,4
238,0,2548,2548,2548,1804,391,4
239,0,2545,2545,2545,1322,915,4
240,0,2545,2545,2545,349,93,4
241,0,2542,2542,2542,777,944,4
242,0,2542,2542,2542,1053,492,4
243,0,2542,2542,2542,1436,330,4
244,0,2542,2542,2542,361,286,4
245,0,2541,2541,2541,713,793,4
246,0,2539,2539,2539,145,1205,4
247,0,2539,2539,2539,441,1163,4
248,0,2534,2534,2534,610,19,4
249,0,2533,2533,2533,553,1157,4
250,0,2532,2532,2532,463,542,4
251,0,2532,2532,2532,1167,221,4
252,0,2531,2531,2531,1453,893,4
253,0,2530,2530,2530,1029,1115,4
254,0,2527,2527,2527,1052,1224,4
255,0,2527,2527,2527,126,1090,4
256,0,2527,2527,2527,858,576,4
257,0,2526,2526,2526,841,1238,4
258,0,2520,2520,2520,1137,1161,4
259,0,2518,2518,2518,1047,1206,4
260,0,2515,2515,2515,490,1109,4
261,0,2515,2515,2515,764,1063,4
262,0,2514,2514,2514,764,691,4
263,0,2514,2514,2514,776,630,4
264,0,2511,2511,2511,508,1109,4
265,0,2506,2506,2506,1355,726,4
266,0,2504,2504,2504,248,1101,4
267,0,2504,2504,2504,728,711,4
268,0,2503,2503,2503,1157,1250,4
269,0,2501,2501,2501,398,1175,4
270,0,2501,2501,2501,655,877,4
271,0,2500,2500,2500,1083,1160,4
272,0,2497,2497,2497,1090,638,4
273,0,2495,2495,2495,1226,560,4
274,0,2494,2494,2494,508,1299,4
275,0,2491,2491,2491,707,737,4
276,0,2489,2489,2489,682,1218,4
277,0,2488,2488,2488,475,126,4
278,0,2487,2487,2487,1347,820,4
279,0,2487,2487,2487,1702,754,4
280,0,2486,2486,2486,516,801,4
281,0,2485,2485,2485,1035,1121,4
282,0,2485,2485,2485,1375,727,4
283,0,2482,2482,2482,373,1170,4
284,0,2481,2481,2481,666,1210,4
285,0,2478,2478,2478,1365,1246,4
286,0,2478,2478,2478,1188,528,4
287,0,2472,2472,2472,1377,1262,4
288,0,2472,2472,2472,1686,1261,4
289,0,2472,2472,2472,1193,243,4
290,0,2468,2468,2468,406,918,4
291,0,2466,2466,2466,778,524,4
292,0,2463,2463,2463,1353,823,4
293,0,2461,2461,2461,660,1154,4
294,0,2460,2460,2460,1663,873,4
295,0,2459,2459,2459,497,1198,4
296,0,2459,2459,2459,459,1140,4
297,0,2459,2459,2459,151,795,4
298,0,2459,2459,2459,1708,385,4
299,0,2452,2452,2452,683,1071,4
300,0,2452,2452,2452,482,471,4
301,0,2449,2449,2449,1396,951,4
302,0,2449,2449,2449,1137,552,4
303,0,2447,2447,2447,698,1281,4
304,0,2447,2447,2447,183,1092,4
305,0,2447,2447,2447,327,950,4
306,0,2443,2443,2443,1396,1134,4
307,0,2443,2443,2443,748,1058,4
308,0,2442,2442,2442,861,1221,4
309,0,2442,2442,2442,474,1172,4
310,0,2441,2441,2441,1290,971,4
311,0,2438,2438,2438,1359,1163,4
312,0,2436,2436,2436,1114,1229,4
313,0,2434,2434,2434,668,796,4
314,0,2432,2432,2432,615,745,4
315,0,2432,2432,2432,367,727,4
316,0,2432,2432,2432,405,700,4
317,0,2432,2432,2432,569,522,4
318,0,2428,2428,2428,1449,763,4
319,0,2428,2428,2428,1467,286,4
320,0,2423,2423,2423,150,864,4
321,0,2422,2422,2422,1393,1055,4
322,0,2422,2422,2422,587,777,4
323,0,2422,2422,2422,484,410,4
324,0,2422,2422,2422,606,247,4
325,0,2421,2421,2421,100,1086,4
326,0,2417,2417,2417,756,1150,4
327,0,2417,2417,2417,1147,901,4
328,0,2417,2417,2417,337,771,4
329,0,2416,2416,2416,1220,1179,4
330,0,2416,2416,2416,391,778,4
331,0,2414,2414,2414,950,579,4
332,0,2412,2412,2412,332,794,4
333,0,2409,2409,2409,557,315,4
334,0,2408,2408,2408,252,1190,4
335,0,2408,2408,2408,227,289,4
336,0,2406,2406,2406,344,31,4
337,0,2405,2405,2405,1697,1137,4
338,0,2405,2405,2405,418,753,4
339,0,2405,2405,2405,866,684,4
340,0,2404,2404,2404,1484,874,4
341,0,2397,2397,2397,1296,773,4
342,0,2394,2394,2394,1503,906,4
343,0,2392,2392,2392,616,883,4
344,0,2391,2391,2391,781,767,4
345,0,2390,2390,2390,443,1120,4
346,0,2390,2390,2390,1407,962,4
347,0,2390,2390,2390,400,704,4
348,0,2389,2389,2389,427,1115,4
349,0,2389,2389,2389,493,498,4
350,0,2389,2389,2389,1292,416,4
351,0,2389,2389,2389,460,110,4
352,0,2388,2388,2388,963,963,4
353,0,2387,2387,2387,696,1238,4
354,0,2387,2387,2387,784,519,4
355,0,2386,2386,2386,580,568,4
356,0,2386,2386,2386,1730,448,4
357,0,2386,2386,2386,621,369,4
358,0,2383,2383,2383,1643,497,4
359,0,2381,2381,2381,411,1239,4
360,0,2381,2381,2381,1010,1163,4
361,0,2381,2381,2381,694,1152,4
362,0,2381,2381,2381,1079,1087,4
363,0,2380,2380,2380,642,512,4
364,0,2375,2375,2375,781,602,4
365,0,2372,2372,2372,706,828,4
366,0,2371,2371,2371,550,372,4
367,0,2369,2369,2369,1113,486,4
368,0,2368,2368,2368,1216,873,4
369,0,2366,2366,2366,1131,1176,4
370,0,2366,2366,2366,434,1166,4
371,0,2366,2366,2366,1310,786,4
372,0,2365,2365,2365,732,1056,4
373,0,2365,2365,2365,1615,924,4
374,0,2362,2362,2362,657,577,4
375,0,2360,2360,2360,1399,1183,4
376,0,2359,2359,2359,525,474,4
377,0,2358,2358,2358,891,472,4
378,0,2357,2357,2357,1063,913,4
379,0,2356,2356,2356,1075,936,4
380,0,2356,2356,2356,148,700,4
381,0,2355,2355,2355,420,1195,4
382,0,2354,2354,2354,1314,830,4
383,0,2353,2353,2353,490,1156,4
384,0,2353,2353,2353,1344,394,4
385,0,2349,2349,2349,377,1026,4
386,0,2347,2347,2347,1040,1213,4
387,0,2346,2346,2346,324,791,4
388,0,2345,2345,2345,738,427,4
389,0,2342,2342,2342,1396,516,4
390,0,2341,2341,2341,1033,596,4
391,0,2341,2341,2341,1091,291,4
392,0,2340,2340,2340,549,1121,4
393,0,2339,2339,2339,282,1284,4
394,0,2339,2339,2339,864,769,4
395,0,2333,2333,2333,1416,951,4
396,0,2333,2333,2333,747,820,4
397,0,2332,2332,2332,655,846,4
398,0,2332,2332,2332,376,79,4
399,0,2331,2331,2331,1653,944,4
400,0,2331,2331,2331,997,620,4
401,0,2329,2329,2329,450,1247,4
402,0,2329,2329,2329,714,1219,4
403,0,2329,2329,2329,240,659,4
404,0,2328,2328,2328,719,1106,4
405,0,2325,2325,2325,242,1151,4
406,0,2324,2324,2324,795,694,4
407,0,2323,2323,2323,1418,1114,4
408,0,2323,2323,2323,730,843,4
409,0,2323,2323,2323,1523,216,4
410,0,2321,2321,2321,815,902,4
411,0,2321,2321,2321,1721,548,4
412,0,2320,2320,2320,1320,1191,4
413,0,2319,2319,2319,66,1184,4
414,0,2318,2318,2318,1072,1066,4
415,0,2318,2318,2318,555,920,4
416,0,2317,2317,2317,841,829,4
417,0,2313,2313,2313,162,1227,4
418,0,2312,2312,2312,712,900,4
419,0,2312,2312,2312,1313,493,4
420,0,2312,2312,2312,646,160,4
421,0,2311,2311,2311,743,1064,4
422,0,2310,2310,2310,663,1098,4
423,0,2310,2310,2310,1085,1011,4
424,0,2310,2310,2310,785,851,4
425,0,2309,2309,2309,681,950,4
426,0,2309,2309,2309,189,478,4
427,0,2307,2307,2307,1089,872,4
428,0,2307,2307,2307,1752,96,4
429,0,2305,2305,2305,1396,1160,4
430,0,2305,2305,2305,1228,767,4
431,0,2304,2304,2304,1322,1236,4
432,0,2304,2304,2304,367,1099,4
433,0,2304,2304,2304,452,629,4
434,0,2303,2303,2303,451,1228,4
435,0,2303,2303,2303,245,133,4
436,0,2302,2302,2302,649,1182,4
437,0,2301,2301,2301,1188,1076,4
438,0,2300,2300,2300,679,795,4
439,0,2300,2300,2300,1374,661,4
440,0,2300,2300,2300,277,139,4
441,0,2298,2298,2298,320,803,4
442,0,2297,2297,2297,653,911,4
443,0,2296,2296,2296,707,1141,4
444,0,2296,2296,2296,1230,899,4
445,0,2295,2295,2295,285,453,4
446,0,2294,2294,2294,1149,1129,4
447,0,2294,2294,2294,784,695,4
448,0,2293,2293,2293,288,1198,4
449,0,2293,2293,2293,1782,786,4
450,0,2293,2293,2293,619,763,4
451,0,2292,2292,2292,512,1070,4
452,0,2292,2292,2292,863,842,4
453,0,2291,2291,2291,534,1090,4
454,0,2291,2291,2291,656,1089,4
455,0,2290,2290,2290,1074,1010,4
456,0,2289,2289,2289,869,531,4
457,0,2288,2288,2288,1322,1068,4
458,0,2288,2288,2288,852,828,4
459,0,2286,2286,2286,197,1185,4
460,0,2285,2285,2285,417,1226,4
461,0,2285,2285,2285,728,917,4
462,0,2285,2285,2285,759,682,4
463,0,2284,2284,2284,1121,943,4
464,0,2284,2284,2284,669,943,4
465,0,2283,2283,2283,736,1136,4
466,0,2283,2283,2283,511,11,4
467,0,2282,2282,2282,108,943,4
468,0,2282,2282,2282,598,824,4
469,0,2282,2282,2282,1609,787,4
470,0,2282,2282,2282,1107,540,4
471,0,2281,2281,2281,645,831,4
472,0,2280,2280,2280,1042,139,4
473,0,2279,2279,2279,15,1264,4
474,0,2278,2278,2278,1148,876,4
475,0,2277,2277,2277,1450,1142,4
476,0,2277,2277,2277,643,885,4
477,0,2276,2276,2276,776,755,4
478,0,2273,2273,2273,767,904,4
479,0,2271,2271,2271,1414,798,4
480,0,2269,2269,2269,1032,859,4
481,0,2268,2268,2268,509,946,4
482,0,2267,2267,2267,412,892,4
483,0,2266,2266,2266,732,838,4
484,0,2264,2264,2264,663,1175,4
485,0,2263,2263,2263,445,1212,4
486,0,2263,2263,2263,1357,914,4
487,0,2263,2263,2263,1128,642,4
488,0,2263,2263,2263,188,499,4
489,0,2262,2262,2262,505,965,4
490,0,2261,2261,2261,796,1298,4
491,0,2260,2260,2260,1356,1113,4
492,0,2259,2259,2259,842,1089,4
493,0,2259,2259,2259,1292,960,4
494,0,2258,2258,2258,536,1176,4
495,0,2258,2258,2258,284,983,4
496,0,2258,2258,2258,1174,742,4
497,0,2257,2257,2257,455,495,4
498,0,2256,2256,2256,696,818,4
499,0,2256,2256,2256,1294,313,4
500,0,2255,2255,2255,1204,768,4
501,0,2255,2255,2255,828,491,4
502,0,2255,2255,2255,1722,273,4
503,0,2254,2254,2254,1185,1169,4
504,0,2254,2254,2254,85,737,4
505,0,2253,2253,2253,1281,837,4
506,0,2251,2251,2251,649,933,4
507,0,2250,2250,2250,1374,1298,4
508,0,2250,2250,2250,1183,939,4
509,0,2250,2250,2250,111,228,4
510,0,2249,2249,2249,461,1241,4
511,0,2249,2249,2249,778,1133,4
512,0,2248,2248,2248,405,897,4
513,0,2246,2246,2246,906,1185,4
514,0,2246,2246,2246,842,740,4
515,0,2246,2246,2246,1382,682,4
516,0,2246,2246,2246,799,588,4
517,0,2244,2244,2244,590,861,4
518,0,2241,2241,2241,752,1053,4
519,0,2239,2239,2239,1486,1129,4
520,0,2237,2237,2237,1127,1250,4
521,0,2237,2237,2237,190,1175,4
522,0,2236,2236,2236,978,959,4
523,0,2236,2236,2236,185,713,4
524,0,2236,2236,2236,1057,615,4
525,0,2235,2235,2235,1173,1085,4
526,0,2235,2235,2235,1645,1014,4
527,0,2234,2234,2234,1675,1191,4
528,0,2233,2233,2233,1272,549,4
529,0,2233,2233,2233,795,489,4
530,0,2232,2232,2232,1340,1079,4
531,0,2231,2231,2231,1080,1286,4
532,0,2231,2231,2231,718,862,4
533,0,2231,2231,2231,609,649,4
534,0,2230,2230,2230,676,1191,4
535,0,2230,2230,2230,118,826,4
536,0,2229,2229,2229,1069,747,4
537,0,2228,2228,2228,1204,1154,4
538,0,2228,2228,2228,859,1136,4
539,0,2228,2228,2228,654,808,4
540,0,2228,2228,2228,743,735,4
541,0,2228,2228,2228,768,685,4
542,0,2228,2228,2228,710,597,4
543,0,2228,2228,2228,279,13,4
544,0,2226,2226,2226,1069,301,4
545,0,2225,2225,2225,393,1222,4
546,0,2225,2225,2225,495,1093,4
547,0,2225,2225,2225,883,940,4
548,0,2224,2224,2224,1356,1093,4
549,0,2223,2223,2223,529,1199,4
550,0,2221,2221,2221,472,1097,4
551,0,2221,2221,2221,626,853,4
552,0,2221,2221,2221,432,578,4
553,0,2220,2220,2220,726,1111,4
554,0,2220,2220,2220,240,1110,4
555,0,2220,2220,2220,1154,862,4
556,0,2220,2220,2220,1088,803,4
557,0,2219,2219,2219,749,959,4
558,0,2219,2219,2219,368,894,4
559,0,2219,2219,2219,1343,869,4
560,0,2218,2218,2218,1383,500,4
561,0,2217,2217,2217,778,707,4
562,0,2216,2216,2216,1051,1088,4
563,0,2216,2216,2216,375,942,4
564,0,2215,2215,2215,1505,1175,4
565,0,2215,2215,2215,1041,224,4
566,0,2213,2213,2213,1070,1176,4
567,0,2213,2213,2213,1592,887,4
568,0,2213,2213,2213,395,481,4
569,0,2213,2213,2213,869,236,4
570,0,2212,2212,2212,1167,1247,4
571,0,2212,2212,2212,1176,797,4
572,0,2212,2212,2212,1405,751,4
573,0,2212,2212,2212,1107,500,4
574,0,2212,2212,2212,401,356,4
575,0,2211,2211,2211,57,926,4
576,0,2210,2210,2210,447,955,4
577,0,2210,2210,2210,1197,927,4
578,0,2209,2209,2209,567,894,4
579,0,2209,2209,2209,216,296,4
580,0,2208,2208,2208,512,894,4
581,0,2208,2208,2208,1666,287,4
582,0,2207,2207,2207,200,1173,4
583,0,2207,2207,2207,1285,889,4
584,0,2207,2207,2207,1296,721,4
585,0,2206,2206,2206,328,805,4
586,0,2205,2205,2205,685,1121,4
587,0,2205,2205,2205,1037,1100,4
588,0,2203,2203,2203,530,1227,4
589,0,2203,2203,2203,1370,1136,4
590,0,2202,2202,2202,208,1098,4
591,0,2202,2202,2202,661,899,4
592,0,2202,2202,2202,591,847,4
593,0,2202,2202,2202,1078,628,4
594,0,2201,2201,2201,197,1240,4
595,0,2201,2201,2201,134,1105,4
596,0,2201,2201,2201,753,885,4
597,0,2201,2201,2201,1213,785,4
598,0,2201,2201,2201,1064,434,4
599,0,2200,2200,2200,1218,771,4
600,0,2200,2200,2200,1390,727,4
601,0,2199,2199,2199,1193,763,4
602,0,2199,2199,2199,579,547,4
603,0,2198,2198,2198,156,709,4
604,0,2196,2196,2196,526,490,4
605,0,2195,2195,2195,698,921,4
606,0,2194,2194,2194,629,929,4
607,0,2192,2192,2192,723,1251,4
608,0,2192,2192,2192,1119,1187,4
609,0,2191,2191,2191,1022,874,4
610,0,2191,2191,2191,1252,455,4
611,0,2190,2190,2190,718,940,4
612,0,2190,2190,2190,1083,300,4
613,0,2189,2189,2189,389,589,4
614,0,2188,2188,2188,1435,943,4
615,0,2188,2188,2188,750,828,4
616,0,2187,2187,2187,1017,1112,4
617,0,2187,2187,2187,450,890,4
618,0,2187,2187,2187,204,730,4
619,0,2187,2187,2187,212,454,4
620,0,2185,2185,2185,1061,1119,4
621,0,2184,2184,2184,1464,1131,4
622,0,2184,2184,2184,1458,1102,4
623,0,2184,2184,2184,1097,719,4
624,0,2183,2183,2183,1423,1073,4
625,0,2183,2183,2183,1042,289,4
626,0,2182,2182,2182,1121,1222,4
627,0,2182,2182,2182,1106,1082,4
628,0,2182,2182,2182,405,444,4
629,0,2182,2182,2182,847,426,4
630,0,2180,2180,2180,1322,1229,4
631,0,2180,2180,2180,1430,889,4
632,0,2180,2180,2180,935,866,4
633,0,2180,2180,2180,1287,411,4
634,0,2179,2179,2179,749,1245,4
635,0,2179,2179,2179,506,1153,4
636,0,2179,2179,2179,139,1069,4
637,0,2177,2177,2177,1622,374,4
638,0,2175,2175,2175,914,1111,4
639,0,2175,2175,2175,281,1070,4
640,0,2175,2175,2175,871,586,4
641,0,2174,2174,2174,1678,570,4
642,0,2173,2173,2173,1042,1189,4
643,0,2173,2173,2173,1393,545,4
644,0,2173,2173,2173,1683,530,4
645,0,2173,2173,2173,1327,502,4
646,0,2172,2172,2172,867,1300,4
647,0,2172,2172,2172,1790,1159,4
648,0,2172,2172,2172,544,945,4
649,0,2172,2172,2172,864,465,4
650,0,2172,2172,2172,1116,181,4
651,0,2171,2171,2171,1076,1120,4
652,0,2171,2171,2171,468,1062,4
653,0,2171,2171,2171,1328,920,4
654,0,2171,2171,2171,614,871,4
655,0,2170,2170,2170,1379,1069,4
656,0,2170,2170,2170,162,607,4
657,0,2169,2169,2169,489,1102,4
658,0,2169,2169,2169,538,1063,4
659,0,2169,2169,2169,528,291,4
660,0,2168,2168,2168,343,1286,4
661,0,2168,2168,2168,696,875,4
662,0,2168,2168,2168,1311,542,4
663,0,2166,2166,2166,550,875,4
664,0,2166,2166,2166,1783,841,4
665,0,2166,2166,2166,1239,573,4
666,0,2165,2165,2165,745,1228,4
667,0,2165,2165,2165,123,850,4
668,0,2165,2165,2165,535,843,4
669,0,2165,2165,2165,311,541,4
670,0,2164,2164,2164,1066,1105,4
671,0,2164,2164,2164,731,1086,4
672,0,2164,2164,2164,800,799,4
673,0,2162,2162,2162,367,1131,4
674,0,2162,2162,2162,1322,987,4
675,0,2162,2162,2162,834,906,4
676,0,2162,2162,2162,1072,315,4
677,0,2162,2162,2162,1133,173,4
678,0,2161,2161,2161,880,1295,4
679,0,2161,2161,2161,746,685,4
680,0,2161,2161,2161,741,625,4
681,0,2160,2160,2160,1290,1233,4
682,0,2160,2160,2160,744,157,4
683,0,2159,2159,2159,1345,1185,4
684,0,2159,2159,2159,136,799,4
685,0,2159,2159,2159,93,499,4
686,0,2158,2158,2158,18,1106,4
687,0,2158,2158,2158,800,720,4
688,0,2157,2157,2157,1165,875,4
689,0,2155,2155,2155,497,907,4
690,0,2154,2154,2154,193,284,4
691,0,2153,2153,2153,1453,844,4
692,0,2153,2153,2153,645,739,4
693,0,2153,2153,2153,1387,657,4
694,0,2152,2152,2152,1275,805,4
695,0,2152,2152,2152,698,799,4
696,0,2152,2152,2152,835,789,4
697,0,2151,2151,2151,333,1088,4
698,0,2151,2151,2151,1473,813,4
699,0,2151,2151,2151,774,802,4
700,0,2151,2151,2151,1458,719,4
701,0,2151,2151,2151,253,497,4
702,0,2150,2150,2150,1140,641,4
703,0,2150,2150,2150,1778,139,4
704,0,2146,2146,2146,1083,1050,4
705,0,2146,2146,2146,842,758,4
706,0,2146,2146,2146,1150,485,4
707,0,2145,2145,2145,121,1193,4
