 ,Area,Mean,Min,Max,X,Y,Slice
98,0,3331,3331,3331,245,238,3
99,0,3316,3316,3316,1480,1095,3
100,0,3314,3314,3314,1480,608,3
101,0,3310,3310,3310,950,579,3
102,0,3309,3309,3309,239,472,3
103,0,3296,3296,3296,1209,1215,3
104,0,3294,3294,3294,1115,1175,3
105,0,3280,3280,3280,441,1163,3
106,0,3276,3276,3276,286,48,3
107,0,3275,3275,3275,1449,763,3
108,0,3272,3272,3272,581,844,3
109,0,3266,3266,3266,516,447,3
110,0,3262,3262,3262,1289,468,3
111,0,3259,3259,3259,1080,1286,3
112,0,3259,3259,3259,855,865,3
113,0,3252,3252,3252,1804,391,3
114,0,3251,3251,3251,1190,1099,3
115,0,3246,3246,3246,476,233,3
116,0,3241,3241,3241,396,1212,3
117,0,3235,3235,3235,1072,1066,3
118,0,3235,3235,3235,365,760,3
119,0,3229,3229,3229,767,685,3
120,0,3224,3224,3224,573,897,3
121,0,3224,3224,3224,683,103,3
122,0,3214,3214,3214,1033,1093,3
123,0,3206,3206,3206,717,535,3
124,0,3206,3206,3206,1315,459,3
125,0,3202,3202,3202,753,902,3
126,0,3196,3196,3196,361,256,3
127,0,3195,3195,3195,871,586,3
128,0,3195,3195,3195,501,199,3
129,0,3187,3187,3187,378,1202,3
130,0,3187,3187,3187,521,242,3
131,0,3179,3179,3179,201,1210,3
132,0,3176,3176,3176,1778,139,3
133,0,3173,3173,3173,392,1089,3
134,0,3163,3163,3163,865,448,3
135,0,3163,3163,3163,1109,327,3
136,0,3155,3155,3155,456,1164,3
137,0,3155,3155,3155,777,944,3
138,0,3153,3153,3153,676,658,3
139,0,3151,3151,3151,738,427,3
140,0,3149,3149,3149,1174,742,3
141,0,3140,3140,3140,67,551,3
142,0,3136,3136,3136,337,771,3
143,0,3132,3132,3132,594,161,3
144,0,3128,3128,3128,1834,289,3
145,0,3127,3127,3127,1063,1066,3
146,0,3127,3127,3127,588,1029,3
147,0,3127,3127,3127,147,804,3
148,0,3124,3124,3124,128,269,3
149,0,3120,3120,3120,251,84,3
150,0,3118,3118,3118,430,316,3
151,0,3118,3118,3118,634,28,3
152,0,3115,3115,3115,1751,95,3
153,0,3112,3112,3112,749,1246,3
154,0,3109,3109,3109,1326,525,3
155,0,3100,3100,3100,511,1062,3
156,0,3099,3099,3099,785,851,3
157,0,3098,3098,3098,422,259,3
158,0,3092,3092,3092,1611,422,3
159,0,3082,3082,3082,725,304,3
160,0,3079,3079,3079,1657,496,3
161,0,3075,3075,3075,1424,938,3
162,0,3073,3073,3073,1192,741,3
163,0,3068,3068,3068,438,707,3
164,0,3067,3067,3067,1354,726,3
165,0,3066,3066,3066,814,1161,3
166,0,3064,3064,3064,268,268,3
167,0,3046,3046,3046,395,198,3
168,0,3045,3045,3045,1418,1115,3
169,0,3038,3038,3038,1167,739,3
170,0,3035,3035,3035,174,1096,3
171,0,3027,3027,3027,679,690,3
172,0,3021,3021,3021,668,1219,3
173,0,3021,3021,3021,795,489,3
174,0,3019,3019,3019,770,1124,3
175,0,3018,3018,3018,672,68,3
176,0,3013,3013,3013,424,1074,3
177,0,3012,3012,3012,488,837,3
178,0,3012,3012,3012,1432,295,3
179,0,3006,3006,3006,442,30,3
180,0,3003,3003,3003,1173,1173,3
181,0,3002,3002,3002,398,205,3
182,0,2999,2999,2999,795,1298,3
183,0,2999,2999,2999,244,132,3
184,0,2997,2997,2997,447,955,3
185,0,2984,2984,2984,153,786,3
186,0,2982,2982,2982,443,751,3
187,0,2982,2982,2982,1044,548,3
188,0,2982,2982,2982,611,173,3
189,0,2981,2981,2981,1410,356,3
190,0,2979,2979,2979,505,1228,3
191,0,2978,2978,2978,166,912,3
192,0,2977,2977,2977,642,512,3
193,0,2974,2974,2974,952,1019,3
194,0,2970,2970,2970,1146,213,3
195,0,2965,2965,2965,516,106,3
196,0,2947,2947,2947,1355,1113,3
197,0,2947,2947,2947,1480,925,3
198,0,2946,2946,2946,1571,451,3
199,0,2944,2944,2944,1293,312,3
200,0,2941,2941,2941,980,780,3
201,0,2941,2941,2941,559,191,3
202,0,2940,2940,2940,541,835,3
203,0,2939,2939,2939,495,1049,3
204,0,2936,2936,2936,706,1220,3
205,0,2936,2936,2936,1476,1172,3
206,0,2933,2933,2933,498,1181,3
207,0,2925,2925,2925,1184,264,3
208,0,2913,2913,2913,615,746,3
209,0,2913,2913,2913,528,291,3
210,0,2913,2913,2913,1524,216,3
211,0,2912,2912,2912,1382,1130,3
212,0,2910,2910,2910,291,776,3
213,0,2907,2907,2907,254,867,3
214,0,2907,2907,2907,680,619,3
215,0,2906,2906,2906,1547,928,3
216,0,2904,2904,2904,1501,899,3
217,0,2904,2904,2904,707,40,3
218,0,2897,2897,2897,1691,287,3
219,0,2895,2895,2895,1205,1203,3
220,0,2892,2892,2892,423,1180,3
221,0,2892,2892,2892,1302,484,3
222,0,2889,2889,2889,1685,1097,3
223,0,2886,2886,2886,1308,799,3
224,0,2885,2885,2885,478,756,3
225,0,2883,2883,2883,462,611,3
226,0,2882,2882,2882,912,416,3
227,0,2879,2879,2879,519,1192,3
228,0,2879,2879,2879,1352,1067,3
229,0,2878,2878,2878,769,611,3
230,0,2871,2871,2871,1366,609,3
231,0,2870,2870,2870,459,112,3
232,0,2864,2864,2864,994,1093,3
233,0,2861,2861,2861,1750,1096,3
234,0,2860,2860,2860,997,620,3
235,0,2859,2859,2859,963,963,3
236,0,2859,2859,2859,1088,803,3
237,0,2858,2858,2858,441,270,3
238,0,2852,2852,2852,826,1077,3
239,0,2852,2852,2852,634,121,3
240,0,2849,2849,2849,865,769,3
241,0,2846,2846,2846,1156,182,3
242,0,2844,2844,2844,730,779,3
243,0,2844,2844,2844,1347,255,3
244,0,2843,2843,2843,619,763,3
245,0,2834,2834,2834,769,482,3
246,0,2831,2831,2831,151,1036,3
247,0,2829,2829,2829,336,156,3
248,0,2825,2825,2825,739,283,3
249,0,2822,2822,2822,125,1217,3
250,0,2819,2819,2819,191,677,3
251,0,2818,2818,2818,697,1238,3
252,0,2818,2818,2818,495,1159,3
253,0,2818,2818,2818,1049,766,3
254,0,2818,2818,2818,388,314,3
255,0,2817,2817,2817,1064,434,3
256,0,2816,2816,2816,820,1276,3
257,0,2813,2813,2813,1161,699,3
258,0,2810,2810,2810,722,399,3
259,0,2808,2808,2808,1059,1137,3
260,0,2807,2807,2807,523,746,3
261,0,2800,2800,2800,524,930,3
262,0,2799,2799,2799,423,1247,3
263,0,2799,2799,2799,858,577,3
264,0,2798,2798,2798,696,723,3
265,0,2798,2798,2798,192,292,3
266,0,2797,2797,2797,753,1117,3
267,0,2797,2797,2797,1118,817,3
268,0,2795,2795,2795,162,239,3
269,0,2792,2792,2792,594,486,3
270,0,2791,2791,2791,184,1042,3
271,0,2788,2788,2788,1317,272,3
272,0,2786,2786,2786,1344,394,3
273,0,2785,2785,2785,394,850,3
274,0,2785,2785,2785,432,712,3
275,0,2785,2785,2785,370,26,3
276,0,2783,2783,2783,256,82,3
277,0,2782,2782,2782,990,528,3
278,0,2782,2782,2782,1370,226,3
279,0,2777,2777,2777,1029,870,3
280,0,2777,2777,2777,1550,218,3
281,0,2775,2775,2775,796,1153,3
282,0,2775,2775,2775,610,19,3
283,0,2768,2768,2768,292,740,3
284,0,2768,2768,2768,458,694,3
285,0,2767,2767,2767,1091,915,3
286,0,2764,2764,2764,622,859,3
287,0,2760,2760,2760,383,1095,3
288,0,2759,2759,2759,347,843,3
289,0,2759,2759,2759,193,284,3
290,0,2755,2755,2755,515,1094,3
291,0,2753,2753,2753,1783,842,3
292,0,2749,2749,2749,833,549,3
293,0,2746,2746,2746,1319,1167,3
294,0,2745,2745,2745,856,770,3
295,0,2745,2745,2745,1042,139,3
296,0,2742,2742,2742,376,728,3
297,0,2740,2740,2740,366,291,3
298,0,2736,2736,2736,553,1157,3
299,0,2735,2735,2735,108,943,3
300,0,2732,2732,2732,1046,810,3
301,0,2730,2730,2730,336,223,3
302,0,2729,2729,2729,1381,837,3
303,0,2726,2726,2726,1216,873,3
304,0,2726,2726,2726,452,564,3
305,0,2726,2726,2726,741,229,3
306,0,2725,2725,2725,505,1152,3
307,0,2723,2723,2723,1421,924,3
308,0,2716,2716,2716,216,1073,3
309,0,2713,2713,2713,398,1175,3
310,0,2712,2712,2712,200,462,3
311,0,2711,2711,2711,199,467,3
312,0,2710,2710,2710,450,986,3
313,0,2710,2710,2710,258,746,3
314,0,2710,2710,2710,1454,550,3
315,0,2710,2710,2710,1125,216,3
316,0,2710,2710,2710,524,50,3
317,0,2708,2708,2708,362,286,3
318,0,2706,2706,2706,200,890,3
319,0,2703,2703,2703,668,795,3
320,0,2702,2702,2702,851,883,3
321,0,2700,2700,2700,1376,991,3
322,0,2699,2699,2699,723,878,3
323,0,2698,2698,2698,1127,178,3
324,0,2697,2697,2697,143,1066,3
325,0,2697,2697,2697,706,820,3
326,0,2697,2697,2697,770,726,3
327,0,2696,2696,2696,1429,935,3
328,0,2695,2695,2695,324,791,3
329,0,2694,2694,2694,405,444,3
330,0,2691,2691,2691,1684,573,3
331,0,2687,2687,2687,475,125,3
332,0,2686,2686,2686,450,1122,3
333,0,2685,2685,2685,1656,907,3
334,0,2685,2685,2685,1458,866,3
335,0,2685,2685,2685,1369,109,3
336,0,2684,2684,2684,332,793,3
337,0,2684,2684,2684,390,778,3
338,0,2684,2684,2684,822,713,3
339,0,2684,2684,2684,401,356,3
340,0,2683,2683,2683,121,708,3
341,0,2682,2682,2682,526,489,3
342,0,2680,2680,2680,185,712,3
343,0,2680,2680,2680,1374,661,3
344,0,2680,2680,2680,1585,143,3
345,0,2678,2678,2678,441,1200,3
346,0,2678,2678,2678,1452,893,3
347,0,2676,2676,2676,1519,175,3
348,0,2675,2675,2675,497,1198,3
349,0,2674,2674,2674,1570,82,3
350,0,2673,2673,2673,836,1141,3
351,0,2670,2670,2670,781,603,3
352,0,2670,2670,2670,1730,512,3
353,0,2667,2667,2667,1473,813,3
354,0,2666,2666,2666,864,465,3
355,0,2661,2661,2661,718,862,3
356,0,2660,2660,2660,1560,337,3
357,0,2660,2660,2660,1484,241,3
358,0,2659,2659,2659,1122,887,3
359,0,2658,2658,2658,741,802,3
360,0,2658,2658,2658,712,789,3
361,0,2657,2657,2657,413,600,3
362,0,2656,2656,2656,744,606,3
363,0,2656,2656,2656,1633,149,3
364,0,2654,2654,2654,1723,1151,3
365,0,2654,2654,2654,452,792,3
366,0,2651,2651,2651,105,203,3
367,0,2650,2650,2650,1113,486,3
368,0,2648,2648,2648,1459,831,3
369,0,2645,2645,2645,422,1054,3
370,0,2645,2645,2645,503,880,3
371,0,2642,2642,2642,1379,1069,3
372,0,2642,2642,2642,537,112,3
373,0,2641,2641,2641,1272,545,3
374,0,2639,2639,2639,872,577,3
375,0,2639,2639,2639,430,563,3
376,0,2637,2637,2637,766,1147,3
377,0,2634,2634,2634,739,72,3
378,0,2633,2633,2633,1313,865,3
379,0,2633,2633,2633,860,215,3
380,0,2631,2631,2631,484,411,3
381,0,2628,2628,2628,1600,178,3
382,0,2627,2627,2627,645,739,3
383,0,2626,2626,2626,278,140,3
384,0,2625,2625,2625,452,629,3
385,0,2624,2624,2624,344,31,3
386,0,2621,2621,2621,1397,730,3
387,0,2620,2620,2620,621,369,3
388,0,2619,2619,2619,21,636,3
389,0,2619,2619,2619,1041,224,3
390,0,2618,2618,2618,1429,1133,3
391,0,2618,2618,2618,1663,873,3
392,0,2618,2618,2618,865,125,3
393,0,2616,2616,2616,1005,613,3
394,0,2616,2616,2616,1470,569,3
395,0,2613,2613,2613,294,124,3
396,0,2607,2607,2607,200,1173,3
397,0,2606,2606,2606,1404,751,3
398,0,2605,2605,2605,1301,411,3
399,0,2603,2603,2603,1537,321,3
400,0,2601,2601,2601,1393,513,3
401,0,2597,2597,2597,1773,948,3
402,0,2597,2597,2597,1502,163,3
403,0,2596,2596,2596,784,519,3
404,0,2595,2595,2595,155,445,3
405,0,2593,2593,2593,377,1026,3
406,0,2593,2593,2593,446,393,3
407,0,2589,2589,2589,386,90,3
408,0,2588,2588,2588,1535,810,3
409,0,2587,2587,2587,1248,525,3
410,0,2586,2586,2586,626,853,3
411,0,2584,2584,2584,696,1158,3
412,0,2584,2584,2584,1742,110,3
413,0,2582,2582,2582,1033,596,3
414,0,2580,2580,2580,660,1139,3
415,0,2580,2580,2580,1350,441,3
416,0,2575,2575,2575,672,935,3
417,0,2573,2573,2573,567,894,3
418,0,2572,2572,2572,50,28,3
419,0,2571,2571,2571,541,1198,3
420,0,2570,2570,2570,1503,906,3
421,0,2569,2569,2569,312,541,3
422,0,2567,2567,2567,288,1199,3
423,0,2567,2567,2567,85,736,3
424,0,2562,2562,2562,575,1252,3
425,0,2562,2562,2562,702,402,3
426,0,2561,2561,2561,1422,1072,3
427,0,2559,2559,2559,450,1247,3
428,0,2559,2559,2559,1365,856,3
429,0,2559,2559,2559,1057,615,3
430,0,2558,2558,2558,834,479,3
431,0,2556,2556,2556,812,716,3
432,0,2555,2555,2555,815,902,3
433,0,2555,2555,2555,1033,464,3
434,0,2555,2555,2555,279,13,3
435,0,2553,2553,2553,1404,872,3
436,0,2552,2552,2552,550,371,3
437,0,2549,2549,2549,1473,1206,3
438,0,2549,2549,2549,708,827,3
439,0,2549,2549,2549,432,591,3
440,0,2549,2549,2549,868,531,3
441,0,2546,2546,2546,235,1102,3
442,0,2545,2545,2545,1622,374,3
443,0,2540,2540,2540,240,659,3
444,0,2538,2538,2538,891,472,3
445,0,2537,2537,2537,1055,877,3
446,0,2537,2537,2537,1114,182,3
447,0,2535,2535,2535,768,698,3
448,0,2534,2534,2534,1397,1134,3
449,0,2534,2534,2534,1105,517,3
450,0,2533,2533,2533,327,950,3
451,0,2532,2532,2532,1221,406,3
452,0,2531,2531,2531,1645,1014,3
453,0,2530,2530,2530,1220,151,3
454,0,2529,2529,2529,1311,1155,3
455,0,2526,2526,2526,1328,920,3
456,0,2523,2523,2523,847,426,3
457,0,2522,2522,2522,681,950,3
458,0,2517,2517,2517,68,629,3
459,0,2517,2517,2517,753,158,3
460,0,2516,2516,2516,617,916,3
461,0,2510,2510,2510,492,918,3
462,0,2506,2506,2506,440,795,3
463,0,2505,2505,2505,859,1161,3
464,0,2505,2505,2505,734,630,3
465,0,2505,2505,2505,815,400,3
466,0,2504,2504,2504,454,599,3
467,0,2501,2501,2501,423,759,3
468,0,2501,2501,2501,367,727,3
469,0,2501,2501,2501,804,589,3
470,0,2500,2500,2500,1111,1117,3
471,0,2499,2499,2499,497,1262,3
472,0,2495,2495,2495,1172,1054,3
473,0,2495,2495,2495,439,477,3
474,0,2495,2495,2495,677,471,3
475,0,2493,2493,2493,1327,501,3
476,0,2491,2491,2491,1086,1203,3
477,0,2491,2491,2491,682,1088,3
478,0,2491,2491,2491,227,290,3
479,0,2489,2489,2489,427,1115,3
480,0,2489,2489,2489,1606,765,3
481,0,2488,2488,2488,459,1140,3
482,0,2488,2488,2488,1397,265,3
483,0,2487,2487,2487,1286,535,3
484,0,2486,2486,2486,817,110,3
485,0,2485,2485,2485,580,568,3
486,0,2485,2485,2485,781,488,3
487,0,2484,2484,2484,1322,1236,3
488,0,2484,2484,2484,252,1190,3
489,0,2481,2481,2481,424,1193,3
490,0,2481,2481,2481,1442,700,3
491,0,2481,2481,2481,510,675,3
492,0,2479,2479,2479,755,1138,3
493,0,2479,2479,2479,1801,861,3
494,0,2479,2479,2479,155,793,3
495,0,2479,2479,2479,1344,520,3
496,0,2477,2477,2477,1176,811,3
497,0,2476,2476,2476,403,1242,3
498,0,2476,2476,2476,1677,563,3
499,0,2475,2475,2475,1528,831,3
500,0,2474,2474,2474,925,1141,3
501,0,2473,2473,2473,1322,1229,3
502,0,2472,2472,2472,1048,668,3
503,0,2472,2472,2472,911,134,3
504,0,2471,2471,2471,631,507,3
505,0,2468,2468,2468,1452,844,3
506,0,2468,2468,2468,1781,467,3
507,0,2467,2467,2467,786,692,3
508,0,2466,2466,2466,666,1210,3
509,0,2465,2465,2465,660,916,3
510,0,2465,2465,2465,1678,568,3
511,0,2464,2464,2464,165,765,3
512,0,2464,2464,2464,1249,435,3
513,0,2463,2463,2463,1457,718,3
514,0,2462,2462,2462,1208,839,3
515,0,2462,2462,2462,452,605,3
516,0,2461,2461,2461,844,1121,3
517,0,2461,2461,2461,379,931,3
518,0,2460,2460,2460,726,873,3
519,0,2457,2457,2457,669,426,3
520,0,2454,2454,2454,1612,380,3
521,0,2452,2452,2452,840,478,3
522,0,2451,2451,2451,369,563,3
523,0,2449,2449,2449,575,827,3
524,0,2447,2447,2447,1333,646,3
525,0,2445,2445,2445,685,756,3
526,0,2445,2445,2445,121,245,3
527,0,2444,2444,2444,1838,449,3
528,0,2443,2443,2443,1395,1146,3
529,0,2443,2443,2443,871,504,3
530,0,2440,2440,2440,1714,852,3
531,0,2438,2438,2438,1047,1206,3
532,0,2438,2438,2438,1766,431,3
533,0,2436,2436,2436,519,423,3
534,0,2434,2434,2434,1486,1129,3
535,0,2434,2434,2434,716,93,3
536,0,2432,2432,2432,705,609,3
537,0,2431,2431,2431,1465,1123,3
538,0,2426,2426,2426,793,640,3
539,0,2426,2426,2426,778,186,3
540,0,2423,2423,2423,1132,1207,3
541,0,2423,2423,2423,662,899,3
542,0,2422,2422,2422,748,1282,3
543,0,2422,2422,2422,779,701,3
544,0,2422,2422,2422,1239,573,3
545,0,2421,2421,2421,1357,1066,3
546,0,2420,2420,2420,350,914,3
547,0,2418,2418,2418,570,1166,3
548,0,2418,2418,2418,1458,1102,3
549,0,2417,2417,2417,1637,756,3
550,0,2416,2416,2416,1365,1160,3
551,0,2416,2416,2416,1415,792,3
552,0,2415,2415,2415,722,785,3
553,0,2414,2414,2414,734,1019,3
554,0,2413,2413,2413,551,848,3
555,0,2413,2413,2413,1136,574,3
556,0,2412,2412,2412,743,1128,3
557,0,2410,2410,2410,1278,1051,3
558,0,2409,2409,2409,469,786,3
559,0,2408,2408,2408,1234,733,3
560,0,2406,2406,2406,1022,874,3
561,0,2406,2406,2406,835,581,3
562,0,2405,2405,2405,632,765,3
563,0,2402,2402,2402,1385,440,3
564,0,2401,2401,2401,498,612,3
565,0,2400,2400,2400,1021,1158,3
566,0,2400,2400,2400,1396,494,3
567,0,2399,2399,2399,1343,746,3
568,0,2398,2398,2398,299,1132,3
569,0,2396,2396,2396,1284,888,3
570,0,2395,2395,2395,800,800,3
571,0,2394,2394,2394,1795,1151,3
572,0,2392,2392,2392,745,259,3
573,0,2390,2390,2390,985,1056,3
574,0,2390,2390,2390,1085,1011,3
575,0,2390,2390,2390,814,911,3
576,0,2390,2390,2390,858,757,3
577,0,2388,2388,2388,1805,248,3
578,0,2387,2387,2387,717,1254,3
579,0,2387,2387,2387,786,288,3
580,0,2385,2385,2385,1107,540,3
581,0,2384,2384,2384,731,1086,3
582,0,2383,2383,2383,1193,763,3
583,0,2382,2382,2382,1501,754,3
584,0,2382,2382,2382,1209,333,3
585,0,2380,2380,2380,757,339,3
586,0,2379,2379,2379,397,1151,3
587,0,2379,2379,2379,830,758,3
588,0,2378,2378,2378,1288,1223,3
589,0,2378,2378,2378,1342,1213,3
590,0,2378,2378,2378,10,837,3
591,0,2378,2378,2378,1415,799,3
592,0,2378,2378,2378,869,787,3
593,0,2377,2377,2377,845,244,3
594,0,2374,2374,2374,737,808,3
595,0,2373,2373,2373,701,1107,3
596,0,2373,2373,2373,793,852,3
597,0,2373,2373,2373,1792,786,3
598,0,2373,2373,2373,755,700,3
599,0,2372,2372,2372,478,1128,3
600,0,2372,2372,2372,1407,962,3
601,0,2369,2369,2369,190,477,3
602,0,2367,2367,2367,1682,531,3
603,0,2366,2366,2366,1731,962,3
604,0,2366,2366,2366,1502,385,3
605,0,2365,2365,2365,1550,518,3
606,0,2364,2364,2364,703,748,3
607,0,2362,2362,2362,455,494,3
608,0,2361,2361,2361,113,109,3
609,0,2360,2360,2360,1107,500,3
610,0,2359,2359,2359,775,1238,3
611,0,2357,2357,2357,763,691,3
612,0,2356,2356,2356,1093,961,3
613,0,2354,2354,2354,1134,1052,3
614,0,2354,2354,2354,727,420,3
615,0,2353,2353,2353,253,497,3
616,0,2352,2352,2352,795,901,3
617,0,2351,2351,2351,482,976,3
618,0,2350,2350,2350,746,84,3
619,0,2348,2348,2348,1368,457,3
620,0,2347,2347,2347,725,551,3
621,0,2346,2346,2346,1120,677,3
622,0,2346,2346,2346,447,525,3
623,0,2345,2345,2345,323,1195,3
624,0,2345,2345,2345,346,462,3
625,0,2345,2345,2345,693,205,3
626,0,2345,2345,2345,717,55,3
627,0,2344,2344,2344,125,713,3
628,0,2344,2344,2344,236,449,3
629,0,2343,2343,2343,1259,884,3
630,0,2343,2343,2343,1098,443,3
631,0,2343,2343,2343,881,177,3
632,0,2342,2342,2342,696,1115,3
633,0,2342,2342,2342,1040,149,3
634,0,2341,2341,2341,639,889,3
635,0,2340,2340,2340,839,1132,3
636,0,2340,2340,2340,1019,234,3
637,0,2339,2339,2339,150,1084,3
638,0,2336,2336,2336,1120,1203,3
639,0,2336,2336,2336,738,822,3
640,0,2335,2335,2335,659,939,3
641,0,2335,2335,2335,852,828,3
642,0,2334,2334,2334,1399,850,3
643,0,2334,2334,2334,1393,747,3
644,0,2334,2334,2334,776,630,3
645,0,2333,2333,2333,1282,525,3
646,0,2331,2331,2331,364,512,3
647,0,2330,2330,2330,1220,1127,3
648,0,2330,2330,2330,978,959,3
649,0,2330,2330,2330,1311,787,3
650,0,2330,2330,2330,1055,155,3
651,0,2329,2329,2329,1667,1125,3
652,0,2328,2328,2328,716,575,3
653,0,2326,2326,2326,982,1166,3
654,0,2326,2326,2326,365,556,3
655,0,2324,2324,2324,1174,1060,3
656,0,2324,2324,2324,1341,752,3
657,0,2323,2323,2323,1062,827,3
658,0,2322,2322,2322,1374,1299,3
659,0,2322,2322,2322,846,117,3
660,0,2321,2321,2321,1322,988,3
661,0,2319,2319,2319,774,802,3
662,0,2319,2319,2319,1057,718,3
663,0,2318,2318,2318,755,809,3
664,0,2317,2317,2317,136,1054,3
665,0,2317,2317,2317,463,387,3
666,0,2316,2316,2316,1001,1065,3
667,0,2316,2316,2316,1469,745,3
668,0,2316,2316,2316,1209,734,3
669,0,2316,2316,2316,1100,431,3
670,0,2316,2316,2316,1339,345,3
671,0,2315,2315,2315,872,836,3
672,0,2315,2315,2315,522,563,3
673,0,2314,2314,2314,935,866,3
674,0,2313,2313,2313,1806,962,3
675,0,2313,2313,2313,388,890,3
676,0,2312,2312,2312,558,1099,3
677,0,2312,2312,2312,1451,851,3
678,0,2312,2312,2312,1140,641,3
679,0,2311,2311,2311,673,1198,3
680,0,2311,2311,2311,1135,837,3
681,0,2311,2311,2311,1060,836,3
682,0,2311,2311,2311,1058,546,3
683,0,2311,2311,2311,1389,531,3
684,0,2311,2311,2311,153,214,3
685,0,2310,2310,2310,828,491,3
686,0,2310,2310,2310,681,485,3
687,0,2309,2309,2309,1052,1224,3
688,0,2308,2308,2308,1315,832,3
689,0,2307,2307,2307,741,1204,3
690,0,2307,2307,2307,1393,1055,3
691,0,2306,2306,2306,1083,718,3
692,0,2305,2305,2305,498,799,3
693,0,2305,2305,2305,804,417,3
694,0,2304,2304,2304,677,915,3
695,0,2304,2304,2304,1037,874,3
696,0,2302,2302,2302,320,803,3
697,0,2301,2301,2301,1204,768,3
698,0,2301,2301,2301,733,683,3
699,0,2301,2301,2301,1303,572,3
700,0,2300,2300,2300,626,919,3
701,0,2299,2299,2299,1103,1189,3
702,0,2299,2299,2299,718,940,3
703,0,2299,2299,2299,1292,551,3
704,0,2299,2299,2299,883,424,3
705,0,2298,2298,2298,817,866,3
706,0,2297,2297,2297,1357,1072,3
707,0,2297,2297,2297,1407,450,3
708,0,2296,2296,2296,698,1281,3
709,0,2296,2296,2296,831,844,3
710,0,2295,2295,2295,1051,1156,3
