 ,Area,Mean,Min,Max,X,Y
175,0,4582,4582,4582,1500,443
176,0,4579,4579,4579,675,1404
177,0,4579,4579,4579,975,1281
178,0,4579,4579,4579,744,1097
179,0,4575,4575,4575,378,828
180,0,4569,4569,4569,1217,1749
181,0,4565,4565,4565,1326,128
182,0,4564,4564,4564,981,1127
183,0,4561,4561,4561,77,1669
184,0,4552,4552,4552,24,942
185,0,4549,4549,4549,19,1662
186,0,4546,4546,4546,776,1353
187,0,4541,4541,4541,766,806
188,0,4534,4534,4534,1186,903
189,0,4528,4528,4528,54,1947
190,0,4524,4524,4524,1400,1108
191,0,4524,4524,4524,426,1073
192,0,4523,4523,4523,1181,962
193,0,4513,4513,4513,763,1170
194,0,4491,4491,4491,1298,1517
195,0,4491,4491,4491,1000,1253
196,0,4490,4490,4490,31,877
197,0,4486,4486,4486,1050,798
198,0,4483,4483,4483,1286,1313
199,0,4482,4482,4482,953,1227
200,0,4482,4482,4482,586,1006
201,0,4475,4475,4475,582,1142
202,0,4472,4472,4472,1263,770
203,0,4466,4466,4466,519,868
204,0,4464,4464,4464,165,1469
205,0,4461,4461,4461,886,1164
206,0,4460,4460,4460,1602,358
207,0,4458,4458,4458,1937,780
208,0,4452,4452,4452,1424,832
209,0,4451,4451,4451,1446,1291
210,0,4449,4449,4449,1578,1092
211,0,4437,4437,4437,706,1434
212,0,4437,4437,4437,1936,613
213,0,4436,4436,4436,118,1073
214,0,4429,4429,4429,372,1400
215,0,4429,4429,4429,1792,932
216,0,4423,4423,4423,1390,1042
217,0,4419,4419,4419,1502,1351
218,0,4414,4414,4414,535,1443
219,0,4410,4410,4410,1854,1200
220,0,4394,4394,4394,760,1048
221,0,4394,4394,4394,843,675
222,0,4392,4392,4392,1320,889
223,0,4391,4391,4391,1555,1066
224,0,4382,4382,4382,788,1141
225,0,4380,4380,4380,1521,943
226,0,4375,4375,4375,1738,698
227,0,4369,4369,4369,489,1813
228,0,4364,4364,4364,1195,832
229,0,4361,4361,4361,1247,1145
230,0,4357,4357,4357,472,1177
231,0,4355,4355,4355,1300,1346
232,0,4352,4352,4352,26,1633
233,0,4350,4350,4350,774,1750
234,0,4349,4349,4349,166,1472
235,0,4345,4345,4345,671,1113
236,0,4342,4342,4342,1752,291
237,0,4340,4340,4340,1028,781
238,0,4329,4329,4329,426,1188
239,0,4312,4312,4312,1650,498
240,0,4298,4298,4298,798,1364
241,0,4280,4280,4280,27,852
242,0,4280,4280,4280,1659,551
243,0,4273,4273,4273,1580,665
244,0,4258,4258,4258,1497,388
245,0,4255,4255,4255,1006,896
246,0,4254,4254,4254,721,1413
247,0,4251,4251,4251,1025,1800
248,0,4247,4247,4247,748,1780
249,0,4247,4247,4247,236,1272
250,0,4244,4244,4244,1421,544
251,0,4242,4242,4242,419,1657
252,0,4238,4238,4238,902,508
253,0,4237,4237,4237,1843,1149
254,0,4233,4233,4233,1013,1044
255,0,4231,4231,4231,1974,1664
256,0,4227,4227,4227,1493,1012
257,0,4225,4225,4225,216,1215
258,0,4224,4224,4224,1650,1331
259,0,4209,4209,4209,1864,693
260,0,4197,4197,4197,1968,479
261,0,4192,4192,4192,1211,1290
262,0,4192,4192,4192,410,768
263,0,4189,4189,4189,1456,1204
264,0,4188,4188,4188,476,1451
265,0,4188,4188,4188,1321,978
266,0,4186,4186,4186,1917,1203
267,0,4183,4183,4183,531,1249
268,0,4176,4176,4176,563,822
269,0,4174,4174,4174,1139,1527
270,0,4171,4171,4171,445,899
271,0,4170,4170,4170,530,1787
272,0,4164,4164,4164,1128,1217
273,0,4162,4162,4162,1793,390
274,0,4160,4160,4160,1948,181
275,0,4158,4158,4158,1735,1047
276,0,4157,4157,4157,1644,845
277,0,4156,4156,4156,1580,1378
278,0,4156,4156,4156,1432,614
279,0,4155,4155,4155,953,792
280,0,4153,4153,4153,469,1078
281,0,4144,4144,4144,1103,390
282,0,4139,4139,4139,1729,842
283,0,4131,4131,4131,1143,1432
284,0,4131,4131,4131,659,1380
285,0,4130,4130,4130,994,1228
286,0,4120,4120,4120,1748,1692
287,0,4119,4119,4119,1410,916
288,0,4113,4113,4113,598,1181
