 ,Area,Mean,Min,Max,X,Y
541,0,657,657,657,978,1396
542,0,657,657,657,1555,1278
543,0,657,657,657,613,929
544,0,657,657,657,107,697
545,0,657,657,657,1092,551
546,0,657,657,657,1008,282
547,0,657,657,657,259,236
548,0,655,655,655,1028,1121
549,0,655,655,655,307,139
550,0,655,655,655,1825,79
551,0,654,654,654,215,1298
552,0,654,654,654,707,1116
553,0,654,654,654,510,652
554,0,654,654,654,800,573
555,0,654,654,654,1111,211
556,0,652,652,652,1160,1279
557,0,652,652,652,256,1095
558,0,652,652,652,346,249
559,0,651,651,651,1299,1256
560,0,649,649,649,843,971
561,0,649,649,649,1837,868
562,0,649,649,649,872,761
563,0,649,649,649,82,382
564,0,649,649,649,819,283
565,0,648,648,648,557,1374
566,0,648,648,648,155,800
567,0,648,648,648,829,409
568,0,647,647,647,758,1056
569,0,646,646,646,814,876
570,0,645,645,645,979,864
571,0,645,645,645,1584,434
572,0,645,645,645,1111,143
573,0,645,645,645,467,76
574,0,644,644,644,1652,1450
575,0,644,644,644,1222,1397
576,0,644,644,644,1738,1272
577,0,644,644,644,1055,366
578,0,644,644,644,527,56
579,0,643,643,643,1714,892
580,0,643,643,643,16,135
581,0,643,643,643,1595,1
582,0,642,642,642,1314,1352
583,0,642,642,642,166,1341
584,0,642,642,642,1515,491
585,0,642,642,642,187,62
586,0,641,641,641,636,1468
587,0,641,641,641,1596,1441
588,0,641,641,641,1004,1007
589,0,641,641,641,498,469
590,0,641,641,641,325,132
591,0,640,640,640,1801,1411
592,0,640,640,640,1097,1135
593,0,640,640,640,1589,380
594,0,639,639,639,1085,1424
595,0,639,639,639,271,1409
596,0,639,639,639,699,657
597,0,638,638,638,1817,554
598,0,637,637,637,364,1055
599,0,637,637,637,354,850
600,0,636,636,636,1638,1404
601,0,636,636,636,1751,1342
602,0,636,636,636,1740,1141
603,0,636,636,636,1871,1116
604,0,636,636,636,636,925
605,0,636,636,636,1031,825
606,0,636,636,636,774,578
607,0,636,636,636,128,296
608,0,635,635,635,177,1472
609,0,635,635,635,906,1312
610,0,635,635,635,661,872
611,0,635,635,635,1831,488
612,0,634,634,634,779,1128
613,0,634,634,634,1738,859
614,0,634,634,634,1208,778
615,0,634,634,634,760,331
616,0,633,633,633,1093,958
617,0,633,633,633,892,655
618,0,633,633,633,502,606
619,0,633,633,633,448,399
620,0,632,632,632,862,940
621,0,632,632,632,1427,649
622,0,632,632,632,1548,478
623,0,631,631,631,413,1117
624,0,631,631,631,375,652
625,0,630,630,630,1349,1398
626,0,630,630,630,171,1144
627,0,630,630,630,656,337
628,0,629,629,629,1689,663
629,0,628,628,628,545,1333
630,0,628,628,628,1538,947
631,0,627,627,627,1181,1193
632,0,627,627,627,1382,157
633,0,626,626,626,1140,1226
634,0,626,626,626,984,973
635,0,626,626,626,569,365
636,0,626,626,626,1828,89
637,0,625,625,625,744,1257
638,0,625,625,625,1754,1163
639,0,625,625,625,462,602
640,0,624,624,624,433,980
641,0,624,624,624,1214,414
642,0,624,624,624,391,278
643,0,624,624,624,1070,129
644,0,623,623,623,126,1463
645,0,623,623,623,1628,965
646,0,623,623,623,773,275
647,0,623,623,623,657,143
648,0,623,623,623,1780,76
649,0,622,622,622,1834,1260
650,0,622,622,622,297,947
651,0,622,622,622,685,757
652,0,622,622,622,455,314
653,0,622,622,622,574,111
654,0,621,621,621,41,1190
655,0,621,621,621,651,1151
656,0,621,621,621,1654,865
657,0,621,621,621,1011,13
658,0,620,620,620,1488,1342
659,0,620,620,620,257,1232
660,0,620,620,620,713,347
661,0,619,619,619,520,670
662,0,619,619,619,399,380
663,0,619,619,619,410,131
664,0,619,619,619,1609,68
665,0,619,619,619,183,68
666,0,618,618,618,1716,1254
667,0,618,618,618,465,615
668,0,618,618,618,1522,411
669,0,618,618,618,758,20
670,0,617,617,617,1301,1242
