 ,Area,Mean,Min,Max,X,Y
1,0,29090,29090,29090,718,1595
2,0,27516,27516,27516,1859,560
3,0,26607,26607,26607,1002,1346
4,0,25984,25984,25984,659,1520
5,0,24724,24724,24724,482,1262
6,0,24064,24064,24064,1475,985
7,0,23783,23783,23783,1408,244
8,0,23184,23184,23184,1389,244
9,0,22228,22228,22228,1963,1212
10,0,22206,22206,22206,1389,247
11,0,22065,22065,22065,1423,240
12,0,21832,21832,21832,359,1158
13,0,21700,21700,21700,1383,234
14,0,21574,21574,21574,552,877
15,0,21477,21477,21477,1376,245
16,0,21401,21401,21401,1416,243
17,0,21399,21399,21399,548,883
18,0,21368,21368,21368,1952,36
19,0,21092,21092,21092,1004,216
20,0,20774,20774,20774,571,721
21,0,20452,20452,20452,1587,784
22,0,20173,20173,20173,509,929
23,0,19829,19829,19829,1394,233
24,0,19503,19503,19503,1134,768
25,0,17772,17772,17772,1431,725
26,0,17769,17769,17769,1246,190
27,0,17080,17080,17080,1124,141
28,0,16906,16906,16906,685,597
29,0,16486,16486,16486,1381,1355
30,0,15933,15933,15933,438,605
31,0,15911,15911,15911,1893,339
32,0,15909,15909,15909,1598,248
33,0,15660,15660,15660,1328,662
34,0,15477,15477,15477,1193,972
35,0,15173,15173,15173,1405,234
36,0,14898,14898,14898,1879,810
37,0,14284,14284,14284,690,645
38,0,13868,13868,13868,1090,410
39,0,13600,13600,13600,1239,551
40,0,13536,13536,13536,1069,642
41,0,13347,13347,13347,3,1217
42,0,13012,13012,13012,919,962
43,0,12944,12944,12944,434,1444
44,0,12892,12892,12892,752,1487
45,0,12823,12823,12823,11,1357
46,0,12578,12578,12578,1495,896
47,0,12361,12361,12361,65,1085
48,0,12241,12241,12241,1382,788
49,0,12075,12075,12075,0,1095
50,0,11951,11951,11951,961,1607
51,0,11891,11891,11891,556,660
52,0,11795,11795,11795,672,617
53,0,11777,11777,11777,388,820
54,0,11671,11671,11671,1345,1397
55,0,11611,11611,11611,520,984
56,0,11377,11377,11377,1347,318
57,0,11371,11371,11371,1605,662
58,0,11317,11317,11317,1925,96
59,0,11162,11162,11162,676,590
60,0,11120,11120,11120,809,753
61,0,10998,10998,10998,1338,336
62,0,10911,10911,10911,1949,938
63,0,10817,10817,10817,1165,590
64,0,10622,10622,10622,1234,1409
65,0,10498,10498,10498,392,1671
66,0,10315,10315,10315,1164,315
67,0,10171,10171,10171,615,1053
68,0,10019,10019,10019,267,1569
69,0,9740,9740,9740,609,1087
70,0,9632,9632,9632,1969,1404
71,0,9609,9609,9609,1001,749
72,0,9554,9554,9554,1007,636
73,0,9541,9541,9541,665,970
74,0,9521,9521,9521,448,1543
75,0,9495,9495,9495,965,74
76,0,9438,9438,9438,825,724
77,0,9424,9424,9424,197,575
78,0,9349,9349,9349,1551,775
79,0,9316,9316,9316,635,662
80,0,9283,9283,9283,680,630
81,0,8842,8842,8842,970,743
82,0,8835,8835,8835,516,859
83,0,8788,8788,8788,1268,287
84,0,8722,8722,8722,317,294
85,0,8711,8711,8711,15,162
86,0,8706,8706,8706,1306,1044
87,0,8606,8606,8606,445,1205
88,0,8529,8529,8529,764,1413
89,0,8450,8450,8450,1676,356
90,0,8388,8388,8388,708,1611
91,0,8361,8361,8361,1245,198
92,0,8325,8325,8325,432,1560
93,0,8245,8245,8245,1148,1217
94,0,8073,8073,8073,1239,190
95,0,8060,8060,8060,1113,1482
96,0,8024,8024,8024,799,222
97,0,7995,7995,7995,684,1285
98,0,7894,7894,7894,703,1575
99,0,7835,7835,7835,1080,1266
100,0,7802,7802,7802,596,905
101,0,7779,7779,7779,434,538
102,0,7764,7764,7764,787,756
103,0,7673,7673,7673,754,935
104,0,7610,7610,7610,672,656
105,0,7578,7578,7578,519,1220
106,0,7465,7465,7465,20,874
107,0,7372,7372,7372,1319,516
108,0,7364,7364,7364,172,849
109,0,7342,7342,7342,658,637
110,0,7251,7251,7251,553,1252
111,0,7201,7201,7201,528,867
112,0,7188,7188,7188,104,773
113,0,7178,7178,7178,783,863
114,0,7056,7056,7056,615,1222
115,0,7008,7008,7008,543,925
116,0,7002,7002,7002,1399,946
117,0,6928,6928,6928,298,925
118,0,6921,6921,6921,733,1036
119,0,6920,6920,6920,1898,0
120,0,6916,6916,6916,880,1180
121,0,6905,6905,6905,66,810
122,0,6890,6890,6890,468,1233
123,0,6889,6889,6889,1654,847
124,0,6876,6876,6876,1819,356
125,0,6830,6830,6830,35,756
126,0,6826,6826,6826,678,1615
127,0,6815,6815,6815,801,1250
128,0,6691,6691,6691,45,1251
129,0,6679,6679,6679,6,1444
130,0,6620,6620,6620,1202,1449
131,0,6610,6610,6610,5,1265
132,0,6562,6562,6562,1134,151
133,0,6556,6556,6556,91,974
134,0,6546,6546,6546,667,616
135,0,6531,6531,6531,1118,763
136,0,6529,6529,6529,841,362
137,0,6482,6482,6482,183,1478
138,0,6478,6478,6478,957,864
139,0,6459,6459,6459,1817,1151
140,0,6439,6439,6439,1107,1458
141,0,6433,6433,6433,61,681
142,0,6427,6427,6427,1840,37
143,0,6414,6414,6414,1997,1454
144,0,6381,6381,6381,624,1313
145,0,6368,6368,6368,532,695
146,0,6361,6361,6361,989,1195
147,0,6352,6352,6352,898,1296
148,0,6348,6348,6348,1771,965
149,0,6337,6337,6337,57,732
150,0,6319,6319,6319,1862,315
151,0,6311,6311,6311,567,1323
152,0,6291,6291,6291,1496,1543
153,0,6291,6291,6291,613,1231
154,0,6273,6273,6273,1153,862
155,0,6255,6255,6255,1959,117
156,0,6234,6234,6234,508,824
157,0,6225,6225,6225,8,894
158,0,6210,6210,6210,1077,1475
159,0,6196,6196,6196,1757,705
160,0,6188,6188,6188,611,63
161,0,6165,6165,6165,770,23
162,0,6156,6156,6156,1323,317
163,0,6126,6126,6126,1390,1169
164,0,6121,6121,6121,575,1391
165,0,6115,6115,6115,1010,0
166,0,6106,6106,6106,592,283
167,0,6087,6087,6087,1109,1584
168,0,6083,6083,6083,611,1396
169,0,6072,6072,6072,1129,1352
170,0,6067,6067,6067,587,658
171,0,6062,6062,6062,1635,735
172,0,6059,6059,6059,665,985
173,0,6047,6047,6047,1591,775
174,0,6042,6042,6042,1643,758
175,0,6031,6031,6031,1685,1572
176,0,5995,5995,5995,1006,346
177,0,5994,5994,5994,684,669
178,0,5986,5986,5986,598,790
179,0,5985,5985,5985,1126,1362
180,0,5975,5975,5975,933,896
181,0,5962,5962,5962,1316,310
