 ,Area,Mean,Min,Max,X,Y
1,0,972,972,972,605,5
2,0,932,932,932,1110,486
3,0,895,895,895,554,31
4,0,869,869,869,694,150
5,0,841,841,841,674,557
6,0,838,838,838,569,131
7,0,834,834,834,732,471
8,0,821,821,821,612,539
9,0,815,815,815,1028,132
10,0,814,814,814,1214,162
11,0,811,811,811,553,355
12,0,807,807,807,681,671
13,0,805,805,805,566,40
14,0,804,804,804,734,717
15,0,802,802,802,650,188
16,0,800,800,800,680,328
17,0,799,799,799,548,57
18,0,796,796,796,678,684
19,0,796,796,796,956,464
20,0,794,794,794,790,191
21,0,794,794,794,637,48
22,0,792,792,792,967,422
23,0,792,792,792,641,167
24,0,789,789,789,520,197
25,0,784,784,784,868,797
26,0,784,784,784,804,164
27,0,780,780,780,581,556
28,0,780,780,780,975,436
29,0,780,780,780,1056,123
30,0,780,780,780,599,5
31,0,779,779,779,886,111
32,0,778,778,778,587,29
33,0,777,777,777,798,390
34,0,776,776,776,416,321
35,0,774,774,774,756,695
36,0,774,774,774,925,335
37,0,773,773,773,793,166
38,0,772,772,772,269,256
39,0,771,771,771,1099,366
40,0,770,770,770,548,546
41,0,770,770,770,922,170
42,0,770,770,770,925,80
43,0,769,769,769,957,99
44,0,767,767,767,830,441
45,0,767,767,767,390,411
46,0,762,762,762,752,686
47,0,761,761,761,563,471
48,0,761,761,761,531,164
49,0,761,761,761,559,140
50,0,760,760,760,800,764
51,0,759,759,759,674,448
52,0,759,759,759,563,339
53,0,758,758,758,664,828
54,0,758,758,758,738,707
55,0,758,758,758,662,323
56,0,758,758,758,868,70
57,0,757,757,757,963,676
58,0,757,757,757,880,159
59,0,756,756,756,878,400
60,0,755,755,755,1202,975
61,0,755,755,755,788,794
62,0,755,755,755,1183,163
63,0,754,754,754,1244,490
64,0,754,754,754,769,423
65,0,754,754,754,1133,235
66,0,753,753,753,712,840
67,0,753,753,753,991,94
68,0,752,752,752,724,662
69,0,752,752,752,674,659
70,0,752,752,752,386,408
71,0,752,752,752,933,152
72,0,752,752,752,609,97
73,0,750,750,750,899,674
74,0,749,749,749,647,167
75,0,748,748,748,530,277
76,0,747,747,747,694,38
77,0,746,746,746,594,759
78,0,746,746,746,547,312
79,0,746,746,746,1124,183
80,0,746,746,746,927,124
81,0,745,745,745,835,169
82,0,745,745,745,1053,99
83,0,744,744,744,691,472
84,0,744,744,744,609,143
85,0,744,744,744,529,59
86,0,743,743,743,667,187
87,0,743,743,743,1088,14
88,0,742,742,742,954,704
89,0,742,742,742,874,345
90,0,741,741,741,491,513
91,0,741,741,741,866,113
92,0,741,741,741,749,84
93,0,739,739,739,768,419
94,0,739,739,739,403,408
95,0,739,739,739,418,143
96,0,739,739,739,680,7
97,0,738,738,738,865,371
98,0,738,738,738,972,15
99,0,737,737,737,1125,763
100,0,735,735,735,1190,817
101,0,735,735,735,730,526
102,0,735,735,735,774,504
103,0,735,735,735,679,342
104,0,734,734,734,617,736
105,0,734,734,734,430,46
106,0,733,733,733,690,659
107,0,732,732,732,750,416
108,0,732,732,732,922,329
109,0,732,732,732,1241,15
110,0,731,731,731,750,103
111,0,730,730,730,918,103
112,0,729,729,729,514,554
113,0,729,729,729,399,333
114,0,728,728,728,1200,746
115,0,728,728,728,423,60
116,0,727,727,727,1233,564
117,0,727,727,727,628,355
118,0,727,727,727,813,220
119,0,727,727,727,632,140
120,0,726,726,726,690,114
121,0,726,726,726,1183,93
122,0,724,724,724,924,60
123,0,723,723,723,574,168
124,0,723,723,723,830,54
125,0,722,722,722,945,711
126,0,722,722,722,619,536
127,0,722,722,722,1165,376
128,0,721,721,721,1183,758
129,0,721,721,721,674,696
130,0,720,720,720,993,977
131,0,720,720,720,1175,756
132,0,720,720,720,572,594
133,0,720,720,720,818,437
134,0,720,720,720,825,280
135,0,719,719,719,869,495
136,0,719,719,719,786,177
137,0,719,719,719,853,7
138,0,718,718,718,540,520
139,0,718,718,718,566,115
140,0,718,718,718,1128,51
141,0,717,717,717,1023,406
142,0,717,717,717,838,221
143,0,717,717,717,657,172
144,0,717,717,717,823,159
145,0,717,717,717,1291,111
146,0,717,717,717,764,90
147,0,716,716,716,813,172
148,0,715,715,715,629,849
149,0,715,715,715,979,162
150,0,715,715,715,1155,119
151,0,714,714,714,661,853
152,0,714,714,714,1157,549
153,0,714,714,714,809,477
154,0,714,714,714,562,308
155,0,714,714,714,925,21
156,0,713,713,713,898,844
157,0,713,713,713,876,778
158,0,713,713,713,1156,528
159,0,713,713,713,1156,157
160,0,713,713,713,920,71
161,0,712,712,712,386,697
162,0,712,712,712,1086,401
163,0,712,712,712,879,3
164,0,711,711,711,1242,733
165,0,711,711,711,1126,728
166,0,711,711,711,1270,707
167,0,711,711,711,1172,563
168,0,711,711,711,999,519
169,0,711,711,711,387,484
170,0,711,711,711,1212,175
171,0,710,710,710,1010,873
172,0,710,710,710,862,748
173,0,710,710,710,925,347
174,0,710,710,710,459,318
175,0,710,710,710,653,10
176,0,709,709,709,1000,1
177,0,708,708,708,755,832
178,0,708,708,708,1181,741
179,0,708,708,708,905,716
180,0,708,708,708,1013,479
181,0,708,708,708,751,428
182,0,708,708,708,1080,360
183,0,708,708,708,1276,126
184,0,708,708,708,444,118
185,0,708,708,708,608,20
186,0,707,707,707,1163,799
187,0,707,707,707,727,501
188,0,707,707,707,659,189
189,0,707,707,707,1244,180
190,0,706,706,706,574,584
191,0,706,706,706,495,515
192,0,705,705,705,480,742
193,0,705,705,705,722,708
194,0,705,705,705,1007,430
195,0,705,705,705,781,397
196,0,705,705,705,940,90
197,0,703,703,703,1293,749
198,0,703,703,703,417,308
199,0,703,703,703,524,205
200,0,703,703,703,839,197
201,0,702,702,702,715,789
202,0,702,702,702,1182,709
203,0,702,702,702,646,652
204,0,702,702,702,1196,431
205,0,702,702,702,792,101
206,0,702,702,702,792,70
207,0,701,701,701,1188,691
208,0,701,701,701,1143,552
209,0,701,701,701,550,316
210,0,701,701,701,591,127
211,0,701,701,701,573,67
212,0,701,701,701,890,1
213,0,700,700,700,687,800
214,0,700,700,700,580,537
215,0,700,700,700,355,379
216,0,700,700,700,654,335
217,0,700,700,700,711,47
218,0,699,699,699,483,764
219,0,699,699,699,1069,716
220,0,699,699,699,1313,681
221,0,699,699,699,354,355
222,0,699,699,699,794,108
223,0,699,699,699,720,94
224,0,699,699,699,1291,30
225,0,698,698,698,1140,750
226,0,698,698,698,764,716
227,0,698,698,698,905,668
228,0,698,698,698,636,184
229,0,698,698,698,980,45
230,0,697,697,697,1197,655
231,0,697,697,697,1190,567
232,0,697,697,697,723,511
233,0,697,697,697,1001,382
234,0,697,697,697,1233,212
235,0,697,697,697,1210,107
236,0,697,697,697,960,54
237,0,697,697,697,1020,35
238,0,696,696,696,829,390
239,0,696,696,696,762,181
240,0,696,696,696,1234,66
241,0,695,695,695,1169,679
242,0,695,695,695,1047,394
243,0,695,695,695,624,23
244,0,694,694,694,629,523
245,0,694,694,694,1208,454
246,0,694,694,694,1290,417
247,0,694,694,694,1170,78
248,0,693,693,693,1025,987
249,0,693,693,693,592,591
250,0,693,693,693,535,506
251,0,693,693,693,408,492
252,0,693,693,693,1132,377
253,0,693,693,693,398,373
254,0,692,692,692,1061,518
255,0,692,692,692,381,477
256,0,692,692,692,426,462
257,0,692,692,692,496,401
258,0,692,692,692,1068,378
259,0,692,692,692,969,52
260,0,692,692,692,904,47
261,0,691,691,691,852,805
262,0,691,691,691,744,534
263,0,691,691,691,1192,529
264,0,691,691,691,943,365
265,0,691,691,691,497,338
266,0,691,691,691,959,128
267,0,691,691,691,619,128
268,0,691,691,691,1243,111
269,0,691,691,691,501,29
270,0,690,690,690,1100,533
271,0,690,690,690,539,308
272,0,690,690,690,777,156
273,0,689,689,689,1219,853
274,0,689,689,689,422,459
275,0,689,689,689,563,442
276,0,688,688,688,1274,890
277,0,688,688,688,788,802
278,0,688,688,688,466,519
279,0,688,688,688,493,459
280,0,688,688,688,1244,376
281,0,688,688,688,666,143
282,0,688,688,688,561,127
283,0,688,688,688,1034,41
284,0,687,687,687,921,819
285,0,687,687,687,685,741
286,0,687,687,687,1267,499
287,0,687,687,687,1275,473
288,0,687,687,687,391,428
289,0,687,687,687,567,284
290,0,687,687,687,396,283
291,0,687,687,687,547,101
292,0,687,687,687,321,92
293,0,687,687,687,866,45
294,0,686,686,686,908,796
295,0,686,686,686,885,350
296,0,686,686,686,560,115
297,0,686,686,686,1179,22
298,0,685,685,685,1237,869
299,0,685,685,685,698,124
300,0,685,685,685,669,77
301,0,684,684,684,1045,972
302,0,684,684,684,1216,828
303,0,684,684,684,782,818
304,0,684,684,684,1243,660
305,0,684,684,684,1155,372
306,0,684,684,684,1034,197
307,0,684,684,684,431,140
308,0,684,684,684,311,104
309,0,683,683,683,886,821
310,0,683,683,683,617,687
311,0,683,683,683,1048,666
312,0,683,683,683,452,160
313,0,683,683,683,697,136
314,0,683,683,683,296,89
315,0,682,682,682,1017,866
316,0,682,682,682,1059,542
317,0,682,682,682,966,501
318,0,682,682,682,1133,177
319,0,682,682,682,1012,147
320,0,682,682,682,1106,90
321,0,682,682,682,641,86
322,0,682,682,682,615,28
323,0,681,681,681,1224,828
324,0,681,681,681,719,736
325,0,681,681,681,1047,700
326,0,681,681,681,965,670
327,0,681,681,681,1166,120
328,0,680,680,680,739,785
329,0,680,680,680,972,736
330,0,680,680,680,1156,708
331,0,680,680,680,918,517
332,0,680,680,680,597,455
333,0,680,680,680,627,350
334,0,680,680,680,781,219
335,0,680,680,680,380,173
336,0,679,679,679,933,852
337,0,679,679,679,884,679
338,0,679,679,679,665,315
339,0,678,678,678,539,401
340,0,678,678,678,554,336
341,0,678,678,678,842,225
342,0,678,678,678,742,215
343,0,677,677,677,1026,804
344,0,677,677,677,1183,768
345,0,677,677,677,1102,429
346,0,677,677,677,392,92
347,0,676,676,676,1044,965
348,0,676,676,676,511,497
349,0,676,676,676,1236,484
350,0,676,676,676,1223,457
351,0,676,676,676,835,410
352,0,676,676,676,637,179
353,0,675,675,675,1255,909
354,0,675,675,675,992,867
355,0,675,675,675,623,847
356,0,675,675,675,1194,715
357,0,675,675,675,1206,547
358,0,675,675,675,814,435
359,0,675,675,675,1043,181
360,0,675,675,675,376,157
361,0,674,674,674,700,874
362,0,674,674,674,1230,699
363,0,674,674,674,761,690
364,0,674,674,674,923,577
365,0,674,674,674,1173,546
366,0,674,674,674,1203,511
367,0,674,674,674,1119,478
368,0,674,674,674,474,439
369,0,674,674,674,708,347
370,0,674,674,674,817,136
371,0,673,673,673,707,852
372,0,673,673,673,696,808
373,0,673,673,673,1271,752
374,0,673,673,673,663,646
375,0,673,673,673,1108,527
376,0,673,673,673,686,491
377,0,673,673,673,753,455
378,0,673,673,673,862,187
379,0,672,672,672,502,563
380,0,672,672,672,465,375
381,0,672,672,672,507,184
382,0,672,672,672,783,153
383,0,672,672,672,1300,136
384,0,672,672,672,778,25
385,0,671,671,671,524,437
386,0,671,671,671,811,399
387,0,671,671,671,723,59
388,0,670,670,670,847,971
389,0,670,670,670,480,788
390,0,670,670,670,956,433
391,0,670,670,670,388,340
392,0,670,670,670,686,47
393,0,669,669,669,837,761
394,0,669,669,669,936,354
395,0,669,669,669,494,209
396,0,669,669,669,877,129
397,0,669,669,669,713,86
398,0,668,668,668,593,543
399,0,668,668,668,932,354
400,0,667,667,667,1241,879
401,0,667,667,667,1292,836
402,0,667,667,667,939,823
403,0,667,667,667,894,579
404,0,667,667,667,530,537
405,0,667,667,667,624,533
406,0,667,667,667,390,281
407,0,667,667,667,1009,25
408,0,666,666,666,1193,920
409,0,666,666,666,667,738
410,0,666,666,666,801,541
411,0,666,666,666,1174,521
412,0,666,666,666,711,341
413,0,665,665,665,980,977
414,0,665,665,665,1192,825
415,0,665,665,665,1018,821
416,0,665,665,665,668,810
417,0,665,665,665,1138,528
418,0,664,664,664,1238,694
419,0,664,664,664,705,367
420,0,663,663,663,777,985
421,0,663,663,663,1250,523
422,0,663,663,663,1046,470
423,0,663,663,663,1084,380
424,0,663,663,663,631,306
425,0,663,663,663,899,59
426,0,662,662,662,637,682
427,0,662,662,662,1291,636
428,0,662,662,662,1131,550
429,0,662,662,662,713,512
