 ,Area,Mean,Min,Max,X,Y
1,0,1610,1610,1610,497,838
2,0,1553,1553,1553,1088,240
3,0,1523,1523,1523,1087,532
4,0,1492,1492,1492,610,919
5,0,1490,1490,1490,825,280
6,0,1482,1482,1482,721,972
7,0,1420,1420,1420,1072,773
8,0,1393,1393,1393,865,507
9,0,1352,1352,1352,990,891
10,0,1343,1343,1343,719,191
11,0,1252,1252,1252,204,793
12,0,1222,1222,1222,640,96
13,0,1220,1220,1220,1133,286
14,0,1220,1220,1220,985,139
15,0,1200,1200,1200,1153,160
16,0,1194,1194,1194,324,773
17,0,1173,1173,1173,1080,519
18,0,1151,1151,1151,650,187
19,0,1138,1138,1138,642,890
20,0,1138,1138,1138,684,177
21,0,1131,1131,1131,1190,179
22,0,1114,1114,1114,989,146
23,0,1107,1107,1107,1275,461
24,0,1093,1093,1093,882,384
25,0,1082,1082,1082,649,891
26,0,1080,1080,1080,1082,820
27,0,1076,1076,1076,1113,146
28,0,1068,1068,1068,508,513
29,0,1066,1066,1066,536,849
30,0,1062,1062,1062,895,122
31,0,1061,1061,1061,1139,932
32,0,1061,1061,1061,179,732
33,0,1061,1061,1061,637,98
34,0,1056,1056,1056,151,705
35,0,1049,1049,1049,1069,516
36,0,1049,1049,1049,1065,417
37,0,1049,1049,1049,1298,92
38,0,1039,1039,1039,394,79
39,0,1038,1038,1038,846,900
40,0,1033,1033,1033,321,570
41,0,1032,1032,1032,1060,876
42,0,1032,1032,1032,1155,718
43,0,1031,1031,1031,181,275
44,0,1027,1027,1027,475,326
45,0,1024,1024,1024,733,142
46,0,1023,1023,1023,651,101
47,0,1022,1022,1022,529,196
48,0,1018,1018,1018,1242,451
49,0,1017,1017,1017,748,9
50,0,1016,1016,1016,525,295
51,0,1015,1015,1015,675,169
52,0,1014,1014,1014,897,662
53,0,1014,1014,1014,1155,215
54,0,1014,1014,1014,631,91
55,0,1014,1014,1014,851,55
56,0,1012,1012,1012,1060,739
57,0,1010,1010,1010,105,92
58,0,1006,1006,1006,752,163
59,0,1005,1005,1005,1182,120
60,0,1003,1003,1003,1227,100
61,0,1001,1001,1001,626,29
62,0,999,999,999,515,559
63,0,999,999,999,1262,464
64,0,999,999,999,1182,359
65,0,999,999,999,960,147
66,0,997,997,997,1271,494
67,0,997,997,997,1202,195
68,0,996,996,996,1183,113
69,0,992,992,992,936,754
70,0,992,992,992,1272,111
71,0,990,990,990,1298,147
72,0,989,989,989,435,373
73,0,988,988,988,1317,756
74,0,988,988,988,590,167
75,0,987,987,987,579,435
76,0,986,986,986,567,124
77,0,985,985,985,981,817
78,0,985,985,985,601,644
79,0,982,982,982,932,12
80,0,978,978,978,486,423
81,0,978,978,978,56,240
82,0,976,976,976,1053,478
83,0,974,974,974,916,518
84,0,974,974,974,1006,177
85,0,974,974,974,974,44
86,0,974,974,974,640,43
87,0,973,973,973,903,79
88,0,972,972,972,1155,338
89,0,967,967,967,1291,857
90,0,967,967,967,1270,446
91,0,967,967,967,1067,169
92,0,967,967,967,736,144
93,0,964,964,964,571,127
94,0,964,964,964,920,107
95,0,960,960,960,646,351
96,0,957,957,957,1198,557
97,0,957,957,957,1099,181
98,0,955,955,955,895,441
99,0,955,955,955,1105,2
100,0,954,954,954,623,587
101,0,954,954,954,606,309
102,0,954,954,954,997,110
103,0,953,953,953,976,835
104,0,953,953,953,930,441
105,0,953,953,953,694,331
106,0,953,953,953,754,17
107,0,951,951,951,26,616
108,0,951,951,951,481,345
109,0,951,951,951,824,276
110,0,951,951,951,1194,158
111,0,951,951,951,1223,51
112,0,948,948,948,1215,140
113,0,947,947,947,880,146
114,0,947,947,947,933,96
115,0,946,946,946,1255,547
116,0,945,945,945,749,509
117,0,945,945,945,978,401
118,0,943,943,943,602,558
119,0,942,942,942,1171,369
120,0,941,941,941,1061,378
121,0,941,941,941,1186,177
122,0,940,940,940,549,562
123,0,939,939,939,879,719
